timestamp,index,open,high,low,close,volume
2022-12-20 15:31:00-05:00,1671568260,381.15,381.27,381.11,381.22,1388
2022-12-20 15:32:00-05:00,1671568320,381.23,381.29,381.04,381.05,1200
2022-12-20 15:33:00-05:00,1671568380,381.05,381.1,380.83,381.02,1332
2022-12-20 15:34:00-05:00,1671568440,381.01,381.13,380.94,381.08,914
2022-12-20 15:35:00-05:00,1671568500,381.07,381.31,381.07,381.23,1547
2022-12-20 15:36:00-05:00,1671568560,381.21,381.37,381.16,381.3,1498
2022-12-20 15:37:00-05:00,1671568620,381.31,381.31,381.11,381.27,1811
2022-12-20 15:38:00-05:00,1671568680,381.26,381.36,381.23,381.32,1275
2022-12-20 15:39:00-05:00,1671568740,381.32,381.58,381.3,381.54,2128
2022-12-20 15:40:00-05:00,1671568800,381.55,381.55,381.2,381.21,1566
2022-12-20 15:41:00-05:00,1671568860,381.22,381.4,381.22,381.35,1022
2022-12-20 15:42:00-05:00,1671568920,381.35,381.41,381.23,381.34,1267
2022-12-20 15:43:00-05:00,1671568980,381.31,381.37,381.24,381.32,1210
2022-12-20 15:44:00-05:00,1671569040,381.33,381.44,381.29,381.32,1326
2022-12-20 15:45:00-05:00,1671569100,381.31,381.34,381.08,381.33,2013
2022-12-20 15:46:00-05:00,1671569160,381.33,381.48,381.19,381.2,1135
2022-12-20 15:47:00-05:00,1671569220,381.2,381.38,381.19,381.28,771
2022-12-20 15:48:00-05:00,1671569280,381.29,381.29,381.08,381.21,1509
2022-12-20 15:49:00-05:00,1671569340,381.21,381.37,381.15,381.36,1629
2022-12-20 15:50:00-05:00,1671569400,381.34,381.37,380.82,380.92,3687
2022-12-20 15:51:00-05:00,1671569460,380.91,381.04,380.85,380.87,2876
2022-12-20 15:52:00-05:00,1671569520,380.85,381.0,380.85,380.9,2057
2022-12-20 15:53:00-05:00,1671569580,380.89,381.13,380.84,381.01,2363
2022-12-20 15:54:00-05:00,1671569640,381.01,381.04,380.84,380.9,2167
2022-12-20 15:55:00-05:00,1671569700,380.9,380.94,380.71,380.85,2233
