time, fast, fast1, slow, tLine, macd, signalLine, longBool, shortBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1671643605.0, 385.73, 385.74, 385.89, 385.72, -0.04, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.65, 385.64, 385.61, 385.64, 385.64, 385.71, 385.58, 385.59, 363, -153, 294931.92, 59048.21, 353537.78
1671643606.0, 385.74, 385.74, 385.89, 385.73, -0.03, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.65, 385.64, 385.64, 385.64, 385.64, 385.71, 385.58, 385.64, 427, -153, 294931.92, 59048.21, 353537.78
1671643607.0, 385.74, 385.74, 385.89, 385.73, -0.03, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.65, 385.64, 385.65, 385.64, 385.64, 385.71, 385.58, 385.64, 427, 0, 294931.92, 59048.21, 294534.86000000004
1671643608.0, 385.74, 385.74, 385.89, 385.73, -0.03, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.66, 385.65, 385.64, 385.65, 385.64, 385.71, 385.58, 385.64, 427, 0, 294976.21, 0.0, 294533.86
1671643609.0, 385.74, 385.74, 385.89, 385.74, -0.03, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.7, 385.68, 385.67, 385.69, 385.64, 385.71, 385.58, 385.64, 427, 0, 294976.21, 0.0, 294533.86
1671643610.0, 385.75, 385.75, 385.89, 385.74, -0.02, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.7, 385.68, 385.68, 385.69, 385.64, 385.71, 385.58, 385.68, 480, 0, 294976.21, 0.0, 294533.86
1671643612.0, 385.75, 385.75, 385.9, 385.75, -0.02, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.74, 385.73, 385.72, 385.74, 385.64, 385.71, 385.58, 385.68, 480, 0, 294976.21, 0.0, 294533.86
1671643613.0, 385.76, 385.75, 385.9, 385.76, -0.02, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.78, 385.76, 385.75, 385.77, 385.64, 385.71, 385.58, 385.68, 480, 0, 294976.21, 0.0, 294533.86
1671643614.0, 385.76, 385.75, 385.9, 385.76, -0.02, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.77, 385.76, 385.76, 385.76, 385.64, 385.71, 385.58, 385.68, 480, 0, 294976.21, 0.0, 294533.86
1671643615.0, 385.76, 385.75, 385.9, 385.77, -0.02, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.82, 385.81, 385.81, 385.81, 385.64, 385.71, 385.58, 385.68, 480, 0, 294976.21, 0.0, 294533.86
1671643616.0, 385.78, 385.77, 385.9, 385.79, -0.01, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.81, 385.8, 385.82, 385.81, 385.64, 385.82, 385.58, 385.82, 552, 0, 294976.21, 0.0, 294533.86
1671643617.0, 385.78, 385.77, 385.9, 385.79, -0.01, -0.06, False, False, False, False, False, False, False, False, False, 1671643605.0, 385.8, 385.78, 385.79, 385.79, 385.64, 385.82, 385.58, 385.82, 552, 0, 294976.21, 0.0, 294533.86
