time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1669215600.0, 400.04, 399.82, 399.62, 400.19, 0.4, 0.38, False, False, False, False, False, False, False, 401.37, 401.34, 401.43, 401.36, 299906.67, 0.0, 299301.86
1669215601.0, 401.34, 401.33, 400.69, 401.4, 0.69, 0.54, False, False, True, False, False, True, False, 401.44, 401.39, 401.4, 401.41, 299906.67, 0.0, 299301.86
1669215603.0, 401.37, 401.33, 400.69, 401.44, 0.69, 0.54, True, False, True, False, True, True, False, 401.63, 401.59, 401.65, 401.61, 299906.67, 0.0, 299301.86
1669215604.0, 401.37, 401.33, 400.7, 401.45, 0.69, 0.54, True, False, True, False, True, True, False, 401.67, 401.62, 401.65, 401.64, 299906.67, 0.0, 299301.86
1669215605.0, 401.37, 401.33, 400.69, 401.44, 0.69, 0.54, True, False, True, False, True, True, False, 401.63, 401.61, 401.69, 401.62, 299906.67, 0.0, 299301.86
1669215606.0, 401.35, 401.33, 400.69, 401.42, 0.69, 0.54, True, False, True, False, True, True, False, 401.54, 401.47, 401.49, 401.5, 299906.67, 0.0, 299301.86
1669215607.0, 401.35, 401.33, 400.69, 401.42, 0.69, 0.54, True, False, True, False, True, True, False, 401.54, 401.49, 401.52, 401.51, 299906.67, 0.0, 299301.86
1669215608.0, 401.35, 401.33, 400.69, 401.41, 0.69, 0.54, True, False, True, False, True, True, False, 401.5, 401.46, 401.47, 401.48, 299906.67, 0.0, 299301.86
1669215609.0, 401.34, 401.33, 400.69, 401.4, 0.69, 0.54, True, False, True, False, True, True, False, 401.44, 401.41, 401.42, 401.43, 299906.67, 0.0, 209386.02
1669215610.0, 401.35, 401.33, 400.69, 401.42, 0.69, 0.54, True, False, True, False, True, True, False, 401.52, 401.46, 401.47, 401.49, 299909.63, 89919.92, 209384.9
1669215611.0, 401.35, 401.33, 400.69, 401.42, 0.69, 0.54, True, False, True, False, True, True, False, 401.54, 401.49, 401.5, 401.51, 299909.63, 89919.92, 209384.9
1669215612.0, 401.34, 401.33, 400.69, 401.4, 0.69, 0.54, True, False, True, False, True, True, False, 401.44, 401.39, 401.44, 401.41, 299909.63, 89919.92, 209384.9
1669215613.0, 401.34, 401.33, 400.69, 401.41, 0.69, 0.54, True, False, True, False, True, True, False, 401.47, 401.43, 401.44, 401.45, 299909.63, 89919.92, 209384.9
1669215614.0, 401.34, 401.33, 400.69, 401.4, 0.69, 0.54, True, False, True, False, True, True, False, 401.46, 401.42, 401.37, 401.44, 299909.63, 89919.92, 209384.9
1669215615.0, 401.35, 401.33, 400.69, 401.42, 0.69, 0.54, True, False, True, False, True, True, False, 401.51, 401.47, 401.45, 401.49, 299909.63, 89919.92, 209384.9
1669215616.0, 401.35, 401.33, 400.69, 401.42, 0.69, 0.54, True, False, True, False, True, True, False, 401.54, 401.49, 401.54, 401.51, 299909.63, 89919.92, 209384.9
1669215617.0, 401.35, 401.33, 400.69, 401.42, 0.69, 0.54, True, False, True, False, True, True, False, 401.52, 401.48, 401.45, 401.5, 299909.63, 89919.92, 209384.9
1669215618.0, 401.34, 401.33, 400.69, 401.41, 0.69, 0.54, True, False, True, False, True, True, False, 401.47, 401.44, 401.45, 401.46, 299909.63, 89919.92, 209384.9
1669215619.0, 401.35, 401.33, 400.69, 401.41, 0.69, 0.54, True, False, True, False, True, True, False, 401.48, 401.45, 401.45, 401.47, 299909.63, 89919.92, 209384.9
1669215620.0, 401.35, 401.33, 400.69, 401.41, 0.69, 0.54, True, False, True, False, True, True, False, 401.49, 401.47, 401.45, 401.48, 299909.63, 89919.92, 209384.9
1669215621.0, 401.37, 401.35, 400.72, 401.45, 0.72, 0.58, True, False, True, False, True, True, False, 401.54, 401.5, 401.51, 401.52, 299909.63, 89919.92, 209384.9
1669215622.0, 401.36, 401.35, 400.72, 401.43, 0.72, 0.58, True, False, True, False, True, True, False, 401.48, 401.47, 401.49, 401.48, 299909.63, 89919.92, 209384.9
1669215623.0, 401.36, 401.35, 400.72, 401.43, 0.72, 0.58, True, False, True, False, True, True, False, 401.48, 401.46, 401.49, 401.47, 299909.63, 89919.92, 209384.9
1669215624.0, 401.36, 401.35, 400.72, 401.42, 0.72, 0.58, True, False, True, False, True, True, False, 401.43, 401.4, 401.42, 401.41, 299909.63, 89919.92, 209384.9
1669215625.0, 401.36, 401.35, 400.72, 401.42, 0.72, 0.58, True, False, True, False, True, True, False, 401.42, 401.38, 401.4, 401.4, 299909.63, 89919.92, 209384.9
1669215626.0, 401.34, 401.35, 400.71, 401.39, 0.72, 0.58, False, False, True, False, True, True, True, 401.28, 401.25, 401.31, 401.26, 299909.63, 89919.92, 209384.9
