timestamp,index,open,high,low,close,volume
2022-12-19 15:32:00-05:00,1671481920,379.23,379.32,378.93,378.94,2794
2022-12-19 15:33:00-05:00,1671481980,378.94,379.29,378.91,379.16,2122
2022-12-19 15:34:00-05:00,1671482040,379.15,379.2,379.0,379.12,1428
2022-12-19 15:35:00-05:00,1671482100,379.11,379.28,379.09,379.24,1329
2022-12-19 15:36:00-05:00,1671482160,379.24,379.34,379.15,379.31,1843
2022-12-19 15:37:00-05:00,1671482220,379.3,379.46,379.3,379.37,2068
2022-12-19 15:38:00-05:00,1671482280,379.38,379.39,379.09,379.13,2025
2022-12-19 15:39:00-05:00,1671482340,379.12,379.17,378.81,378.86,2965
2022-12-19 15:40:00-05:00,1671482400,378.86,378.92,378.55,378.62,3511
2022-12-19 15:41:00-05:00,1671482460,378.62,378.96,378.61,378.86,3431
2022-12-19 15:42:00-05:00,1671482520,378.86,379.08,378.79,378.99,2895
2022-12-19 15:43:00-05:00,1671482580,378.98,379.0,378.87,378.96,1831
2022-12-19 15:44:00-05:00,1671482640,378.96,379.13,378.91,378.99,2117
2022-12-19 15:45:00-05:00,1671482700,379.0,379.4,378.94,379.39,2078
2022-12-19 15:46:00-05:00,1671482760,379.38,379.52,379.22,379.42,3003
2022-12-19 15:47:00-05:00,1671482820,379.43,379.46,379.3,379.42,2134
2022-12-19 15:48:00-05:00,1671482880,379.43,379.55,379.41,379.54,2434
2022-12-19 15:49:00-05:00,1671482940,379.54,379.62,379.24,379.28,2547
2022-12-19 15:50:00-05:00,1671483000,379.29,379.82,379.29,379.74,4227
2022-12-19 15:51:00-05:00,1671483060,379.74,379.74,379.49,379.6,2681
2022-12-19 15:52:00-05:00,1671483120,379.6,379.78,379.5,379.57,3313
2022-12-19 15:53:00-05:00,1671483180,379.57,379.75,379.56,379.72,2600
2022-12-19 15:54:00-05:00,1671483240,379.73,379.93,379.57,379.91,3176
2022-12-19 15:55:00-05:00,1671483300,379.9,380.09,379.73,379.95,5488
2022-12-19 15:56:00-05:00,1671483360,379.96,380.17,379.93,380.16,4838
2022-12-19 15:57:00-05:00,1671483420,380.17,380.41,380.16,380.23,5761
2022-12-19 15:58:00-05:00,1671483480,380.23,380.38,380.12,380.29,6674
2022-12-19 15:59:00-05:00,1671483540,380.29,380.34,379.98,379.99,14503
2022-12-20 09:30:00-05:00,1671546600,379.23,379.31,379.04,379.12,4251
2022-12-20 09:31:00-05:00,1671546660,379.11,379.45,378.72,379.28,2765
2022-12-20 09:32:00-05:00,1671546720,379.27,379.39,378.58,379.03,1770
2022-12-20 09:33:00-05:00,1671546780,379.02,379.44,379.0,379.34,1792
2022-12-20 09:34:00-05:00,1671546840,379.36,379.37,379.0,379.26,1573
2022-12-20 09:35:00-05:00,1671546900,379.24,379.39,378.95,379.16,1365
2022-12-20 09:36:00-05:00,1671546960,379.1,379.42,379.1,379.23,1431
2022-12-20 09:37:00-05:00,1671547020,379.22,379.73,379.09,379.64,1957
2022-12-20 09:38:00-05:00,1671547080,379.66,379.8,379.43,379.64,1341
2022-12-20 09:39:00-05:00,1671547140,379.65,379.85,379.56,379.67,1433
2022-12-20 09:40:00-05:00,1671547200,379.7,379.82,378.92,379.19,2551
2022-12-20 09:41:00-05:00,1671547260,379.22,379.5,379.08,379.4,1274
2022-12-20 09:42:00-05:00,1671547320,379.42,379.43,378.48,378.62,2079
2022-12-20 09:43:00-05:00,1671547380,378.63,378.79,378.44,378.72,2027
2022-12-20 09:44:00-05:00,1671547440,378.69,378.7,378.39,378.44,1409
2022-12-20 09:45:00-05:00,1671547500,378.47,378.6,378.25,378.35,1735
2022-12-20 09:46:00-05:00,1671547560,378.34,378.37,377.94,378.06,2596
2022-12-20 09:47:00-05:00,1671547620,378.07,378.29,378.05,378.17,1536
2022-12-20 09:48:00-05:00,1671547680,378.19,378.26,377.99,378.19,1115
2022-12-20 09:49:00-05:00,1671547740,378.19,378.43,378.18,378.39,1224
2022-12-20 09:50:00-05:00,1671547800,378.41,378.41,377.85,377.98,1492
2022-12-20 09:51:00-05:00,1671547860,377.98,378.78,377.98,378.64,2123
2022-12-20 09:52:00-05:00,1671547920,378.63,378.85,378.42,378.61,1625
2022-12-20 09:53:00-05:00,1671547980,378.63,378.63,378.32,378.39,848
2022-12-20 09:54:00-05:00,1671548040,378.4,378.65,378.31,378.65,741
2022-12-20 09:55:00-05:00,1671548100,378.65,378.92,378.53,378.88,1957
2022-12-20 09:56:00-05:00,1671548160,378.86,379.53,378.85,379.37,2301
2022-12-20 09:57:00-05:00,1671548220,379.38,380.05,379.37,379.82,4109
2022-12-20 09:58:00-05:00,1671548280,379.83,379.96,379.7,379.94,3009
2022-12-20 09:59:00-05:00,1671548340,379.95,380.27,379.88,380.04,2132
2022-12-20 10:00:00-05:00,1671548400,380.07,380.48,380.0,380.3,2262
2022-12-20 10:01:00-05:00,1671548460,380.28,380.64,380.28,380.32,2954
2022-12-20 10:02:00-05:00,1671548520,380.33,380.57,380.31,380.56,1608
2022-12-20 10:03:00-05:00,1671548580,380.58,380.68,380.25,380.27,1901
2022-12-20 10:04:00-05:00,1671548640,380.27,380.37,380.17,380.3,2583
2022-12-20 10:05:00-05:00,1671548700,380.31,380.88,380.31,380.84,1764
2022-12-20 10:06:00-05:00,1671548760,380.82,380.95,380.77,380.83,1652
2022-12-20 10:07:00-05:00,1671548820,380.83,380.89,380.43,380.43,1324
2022-12-20 10:08:00-05:00,1671548880,380.43,380.65,380.42,380.63,1565
2022-12-20 10:09:00-05:00,1671548940,380.64,380.66,380.3,380.31,841
2022-12-20 10:10:00-05:00,1671549000,380.31,380.57,380.12,380.17,1762
2022-12-20 10:11:00-05:00,1671549060,380.16,380.19,379.98,380.12,1190
2022-12-20 10:12:00-05:00,1671549120,380.11,380.69,380.11,380.48,3066
2022-12-20 10:13:00-05:00,1671549180,380.49,380.78,380.47,380.55,939
2022-12-20 10:14:00-05:00,1671549240,380.56,380.94,380.56,380.7,1134
2022-12-20 10:15:00-05:00,1671549300,380.69,380.87,380.61,380.82,1878
2022-12-20 10:16:00-05:00,1671549360,380.82,380.86,380.4,380.7,1061
2022-12-20 10:17:00-05:00,1671549420,380.7,380.72,378.43,380.5,1142
2022-12-20 10:18:00-05:00,1671549480,380.53,380.93,380.5,380.91,1207
