time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1670598000.830403, 395.61, 395.58, 395.69, 395.6, -0.08, -0.06, False, False, False, False, False, False, False, 395.7, 395.7, 395.7, 395.7, 100000.0, 0.0, 100000.0
1670598060.830403, 395.64, 395.65, 395.7, 395.64, -0.02, -0.05, False, False, False, False, False, False, False, 395.51, 395.51, 395.51, 395.51, 100000.0, 0.0, 100000.0
1670598120.830403, 395.75, 395.7, 395.73, 395.78, 0.0, -0.04, False, False, True, False, False, True, False, 396.0, 396.0, 396.0, 396.0, 100000.0, 0.0, 100000.0
1670598180.830403, 395.84, 395.81, 395.76, 395.88, 0.08, -0.01, True, False, True, False, True, True, False, 395.93, 395.93, 395.93, 395.93, 99995.43, 20192.43, 79803.0
1670598240.830403, 395.97, 395.87, 395.8, 396.05, 0.11, 0.01, True, False, True, False, True, True, False, 396.47, 396.47, 396.47, 396.47, 100022.97, 20219.97, 79803.0
1670598300.830403, 395.99, 395.95, 395.81, 396.04, 0.15, 0.04, True, False, True, False, True, True, False, 396.17, 396.17, 396.17, 396.17, 100007.67, 20204.670000000002, 79803.0
1670598360.830403, 396.08, 396.02, 395.84, 396.15, 0.19, 0.07, True, False, True, False, True, True, False, 396.36, 396.36, 396.36, 396.36, 100017.36, 20214.36, 79803.0
1670598420.830403, 396.09, 396.05, 395.86, 396.13, 0.18, 0.09, True, False, True, False, True, True, False, 396.37, 396.37, 396.37, 396.37, 100017.87, 20214.87, 79803.0
1670598480.830403, 396.03, 396.02, 395.85, 396.02, 0.15, 0.1, True, False, True, False, True, True, False, 396.1, 396.1, 396.1, 396.1, 100004.1, 20201.100000000002, 79803.0
1670598540.830403, 396.0, 396.03, 395.85, 395.96, 0.14, 0.1, True, False, True, False, True, True, True, 395.83, 395.83, 395.83, 395.83, 99990.33, 20187.329999999998, 79803.0
1670598600.830403, 396.07, 396.07, 395.88, 396.09, 0.14, 0.11, True, False, True, False, True, True, True, 396.18, 396.18, 396.18, 396.18, 100008.18, 20205.18, 79803.0
1670598660.830403, 396.06, 396.03, 395.89, 396.08, 0.12, 0.11, True, False, True, False, True, True, True, 396.26, 396.26, 396.26, 396.26, 100012.26, 20209.26, 79803.0
1670598720.830403, 395.96, 395.99, 395.87, 395.95, 0.07, 0.09, True, False, True, False, True, True, True, 395.95, 395.95, 395.95, 395.95, 99996.45, 20193.45, 79803.0
1670598780.830403, 395.88, 395.91, 395.85, 395.86, 0.01, 0.07, True, False, True, False, True, True, True, 395.75, 395.75, 395.75, 395.75, 99986.25, 20183.25, 79803.0
1670598840.830403, 395.84, 395.91, 395.85, 395.85, 0.0, 0.06, False, False, False, False, False, False, False, 395.56, 395.56, 395.56, 395.56, 99976.56, 20173.56, 79803.0
1670598900.830403, 395.85, 395.83, 395.85, 395.87, -0.04, 0.04, False, False, False, False, False, False, False, 395.95, 395.95, 395.95, 395.95, 99975.56, 0.0, 99975.56
1670598960.830403, 395.73, 395.77, 395.82, 395.71, -0.08, 0.02, False, False, False, True, False, True, False, 395.54, 395.54, 395.54, 395.54, 99975.56, 0.0, 99975.56
1670599020.830403, 395.66, 395.7, 395.81, 395.64, -0.11, -0.01, False, True, False, True, True, True, False, 395.46, 395.46, 395.46, 395.46, 99978.64000000001, -20168.46, 120147.1
1670599080.830403, 395.64, 395.69, 395.79, 395.61, -0.1, -0.02, False, True, False, True, True, True, False, 395.34, 395.34, 395.34, 395.34, 99984.76000000001, -20162.34, 120147.1
1670599140.830403, 395.67, 395.67, 395.8, 395.66, -0.09, -0.03, False, True, False, True, True, True, False, 395.63, 395.63, 395.63, 395.63, 99969.97, -20177.13, 120147.1
1670599200.830403, 395.62, 395.62, 395.78, 395.57, -0.12, -0.05, False, True, False, True, True, True, False, 395.56, 395.56, 395.56, 395.56, 99973.54000000001, -20173.56, 120147.1
1670599260.830403, 395.58, 395.63, 395.76, 395.52, -0.11, -0.06, False, True, False, True, True, True, False, 395.27, 395.27, 395.27, 395.27, 99988.33, -20158.77, 120147.1
1670599320.830403, 395.65, 395.64, 395.77, 395.63, -0.08, -0.06, False, True, False, True, True, True, False, 395.61, 395.61, 395.61, 395.61, 99970.99, -20176.11, 120147.1
1670599380.830403, 395.63, 395.61, 395.75, 395.61, -0.1, -0.06, False, True, False, True, True, True, True, 395.71, 395.71, 395.71, 395.71, 99965.89000000001, -20181.21, 120147.1
1670599440.830403, 395.55, 395.58, 395.72, 395.47, -0.1, -0.07, False, True, False, True, True, True, True, 395.31, 395.31, 395.31, 395.31, 99986.29000000001, -20160.81, 120147.1
1670599500.830403, 395.51, 395.54, 395.7, 395.41, -0.13, -0.08, False, True, False, True, True, True, True, 395.31, 395.31, 395.31, 395.31, 99986.29000000001, -20160.81, 120147.1
1670599560.830403, 395.49, 395.52, 395.68, 395.39, -0.11, -0.09, False, True, False, True, True, True, True, 395.2, 395.2, 395.2, 395.2, 99991.90000000001, -20155.2, 120147.1
1670599620.830403, 395.5, 395.5, 395.68, 395.39, -0.12, -0.09, False, True, False, True, True, True, True, 395.41, 395.41, 395.41, 395.41, 99981.19, -20165.91, 120147.1
1670599680.830403, 395.5, 395.51, 395.67, 395.4, -0.1, -0.09, False, True, False, True, True, True, True, 395.37, 395.37, 395.37, 395.37, 99983.23000000001, -20163.87, 120147.1
1670599740.830403, 395.55, 395.56, 395.68, 395.51, -0.07, -0.09, False, True, False, True, True, True, True, 395.52, 395.52, 395.52, 395.52, 99975.58, -20171.52, 120147.1
1670599800.830403, 395.67, 395.66, 395.7, 395.7, 0.0, -0.08, False, True, False, True, True, True, True, 395.77, 395.77, 395.77, 395.77, 99962.83, -20184.27, 120147.1
1670599860.830403, 395.83, 395.75, 395.75, 395.93, 0.06, -0.05, False, True, False, True, True, True, True, 396.28, 396.28, 396.28, 396.28, 99936.82, -20210.28, 120147.1
1670599920.830403, 395.9, 395.84, 395.77, 396.03, 0.09, -0.02, False, True, False, True, True, True, True, 396.33, 396.33, 396.33, 396.33, 99934.27, -20212.829999999998, 120147.1
1670599980.830403, 395.94, 395.88, 395.78, 396.07, 0.11, 0.0, False, True, False, True, True, True, True, 396.33, 396.33, 396.33, 396.33, 99934.27, -20212.829999999998, 120147.1
1670600040.830403, 395.92, 395.86, 395.78, 396.0, 0.09, 0.02, False, True, False, True, True, True, True, 396.22, 396.22, 396.22, 396.22, 99939.88, -20207.22, 120147.1
1670600100.830403, 395.83, 395.84, 395.76, 395.85, 0.07, 0.03, False, True, False, True, True, True, True, 395.81, 395.81, 395.81, 395.81, 99960.79000000001, -20186.31, 120147.1
1670600160.830403, 395.86, 395.89, 395.77, 395.86, 0.1, 0.04, False, True, False, True, True, True, True, 395.69, 395.69, 395.69, 395.69, 99966.91, -20180.19, 120147.1
1670600220.830403, 395.96, 395.93, 395.8, 395.98, 0.11, 0.06, False, True, False, True, True, True, True, 396.15, 396.15, 396.15, 396.15, 99943.45000000001, -20203.649999999998, 120147.1
1670600280.830403, 396.0, 395.97, 395.82, 396.03, 0.13, 0.07, False, True, False, True, True, True, True, 396.15, 396.15, 396.15, 396.15, 99943.45000000001, -20203.649999999998, 120147.1
1670600340.830403, 396.07, 396.05, 395.85, 396.14, 0.15, 0.08, False, True, False, True, True, True, True, 396.29, 396.29, 396.29, 396.29, 99936.31, -20210.79, 120147.1
1670600400.830403, 396.14, 396.09, 395.89, 396.26, 0.17, 0.1, False, True, False, True, True, True, True, 396.46, 396.46, 396.46, 396.46, 99927.64000000001, -20219.46, 120147.1
1670600460.830403, 396.14, 396.11, 395.9, 396.28, 0.15, 0.1, False, True, False, True, True, True, True, 396.43, 396.43, 396.43, 396.43, 99929.17000000001, -20217.93, 120147.1
1670600520.830403, 396.12, 396.11, 395.91, 396.24, 0.13, 0.11, False, True, False, True, True, True, True, 396.28, 396.28, 396.28, 396.28, 99936.82, -20210.28, 120147.1
1670600580.830403, 396.07, 396.06, 395.9, 396.15, 0.09, 0.11, False, True, False, True, True, True, True, 396.18, 396.18, 396.18, 396.18, 99941.92000000001, -20205.18, 120147.1
