2022-11-09 09:30:21-05:00,EXIT: Trail 1,379.63,381.76,382.21,381.8,381.97,-0.17,-0.06
2022-11-09 09:45:44-05:00,EXIT: Trail 1,379.65,379.6,380.79,380.68,381.4,-0.72,-0.36
2022-11-09 09:48:33-05:00,EXIT: Trail 1,379.63,379.69,380.68,380.69,381.41,-0.72,-0.36
2022-11-09 09:49:29-05:00,EXIT: Trail 1,379.64,379.63,380.62,380.65,381.39,-0.74,-0.36
2022-11-09 09:49:32-05:00,EXIT: Trail 1,379.6,379.62,380.61,380.65,381.39,-0.74,-0.36
2022-11-09 09:54:25-05:00,EXIT: Trail 1,379.19,379.22,380.3,380.41,381.24,-0.83,-0.45
2022-11-09 09:54:26-05:00,EXIT: Trail 1,379.14,379.21,380.3,380.41,381.24,-0.83,-0.45
2022-11-09 09:54:39-05:00,EXIT: Trail 1,379.26,379.23,380.3,380.41,381.24,-0.83,-0.45
2022-11-09 09:54:52-05:00,EXIT: Trail 1,379.23,379.24,380.31,380.44,381.25,-0.81,-0.45
2022-11-09 09:55:00-05:00,EXIT: Trail 1,379.26,379.25,380.31,380.44,381.25,-0.81,-0.45
2022-11-09 09:55:14-05:00,EXIT: Trail 1,379.23,379.24,380.31,380.43,381.25,-0.82,-0.45
2022-11-09 09:55:23-05:00,EXIT: Trail 1,379.33,379.24,380.27,380.23,381.12,-0.89,-0.54
2022-11-09 09:55:34-05:00,EXIT: Trail 1,379.2,379.22,380.26,380.23,381.12,-0.89,-0.54
2022-11-09 09:58:55-05:00,EXIT: Trail 1,379.0,378.96,380.06,380.14,381.07,-0.93,-0.55
2022-11-09 09:58:56-05:00,EXIT: Trail 1,378.92,378.95,380.05,380.14,381.07,-0.93,-0.55
2022-11-09 10:00:53-05:00,EXIT: Trail 1,379.33,378.98,379.98,379.95,380.93,-0.98,-0.63
2022-11-09 10:15:21-05:00,EXIT: Trail 1,380.97,380.4,380.23,380.42,380.97,-0.55,-0.6
2022-11-09 10:17:46-05:00,EXIT: Trail 1,380.29,380.33,380.26,380.33,380.93,-0.6,-0.61
2022-11-09 10:18:21-05:00,EXIT: Trail 1,380.53,380.37,380.3,380.33,380.93,-0.6,-0.61
2022-11-09 10:24:19-05:00,EXIT: Trail 1,380.51,380.55,380.43,380.44,380.92,-0.48,-0.56
2022-11-09 10:24:45-05:00,EXIT: Trail 1,380.6,380.57,380.45,380.41,380.91,-0.5,-0.57
2022-11-09 10:25:34-05:00,EXIT: Trail 1,380.58,380.6,380.48,380.58,380.9,-0.32,-0.5
2022-11-09 10:37:21-05:00,EXIT: Trail 1,378.6,379.25,379.97,380.0,380.49,-0.49,-0.48
2022-11-09 10:45:18-05:00,EXIT: Trail 1,378.88,378.84,379.61,379.82,380.34,-0.52,-0.49
2022-11-09 10:47:25-05:00,EXIT: Trail 1,378.75,378.84,379.5,379.7,380.21,-0.51,-0.5
