time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1670338800.0, 397.8, 397.91, 398.54, 397.51, -0.39, -0.32, False, False, False, False, False, False, False, 397.19, 397.18, 397.19, 397.19, 299550.52, 59201.27, 358645.34
1670338801.0, 397.78, 397.9, 398.53, 397.49, -0.39, -0.32, False, False, False, False, False, False, False, 397.17, 397.15, 397.21, 397.16, 299550.52, 59201.27, 358645.34
1670338803.0, 397.78, 397.9, 398.53, 397.48, -0.39, -0.32, False, False, False, False, False, False, False, 397.16, 397.14, 397.14, 397.15, 299550.52, 59201.27, 358645.34
1670338804.0, 397.77, 397.9, 398.53, 397.46, -0.39, -0.32, False, False, False, False, False, False, False, 397.06, 397.04, 397.04, 397.05, 299550.52, 59201.27, 358645.34
1670338805.0, 397.77, 397.9, 398.53, 397.47, -0.39, -0.32, False, False, False, False, False, False, False, 397.09, 397.08, 397.05, 397.08, 299550.52, 59201.27, 358645.34
1670338807.0, 397.67, 397.77, 398.47, 397.42, -0.44, -0.35, False, False, False, False, False, False, False, 397.16, 397.14, 397.05, 397.15, 299550.52, 59201.27, 358645.34
1670338808.0, 397.68, 397.77, 398.47, 397.43, -0.44, -0.35, False, False, False, False, False, False, False, 397.21, 397.2, 397.24, 397.2, 299550.52, 59201.27, 358645.34
1670338810.0, 397.68, 397.77, 398.47, 397.43, -0.44, -0.35, False, False, False, False, False, False, False, 397.2, 397.19, 397.2, 397.19, 299550.52, 59201.27, 358645.34
1670338811.0, 397.7, 397.79, 398.48, 397.46, -0.43, -0.34, False, False, False, False, False, False, False, 397.23, 397.21, 397.21, 397.22, 299550.52, 59201.27, 358645.34
1670338812.0, 397.7, 397.79, 398.48, 397.45, -0.43, -0.34, False, False, False, False, False, False, False, 397.18, 397.17, 397.19, 397.18, 299550.52, 59201.27, 358645.34
1670338814.0, 397.7, 397.79, 398.48, 397.47, -0.43, -0.34, False, False, False, False, False, False, False, 397.24, 397.22, 397.21, 397.23, 299550.52, 59201.27, 358645.34
1670338815.0, 397.7, 397.79, 398.48, 397.47, -0.43, -0.34, False, False, False, False, False, False, False, 397.24, 397.22, 397.23, 397.23, 299550.52, 59201.27, 358645.34
1670338816.0, 397.7, 397.79, 398.48, 397.46, -0.44, -0.35, False, False, False, False, False, False, False, 397.23, 397.22, 397.18, 397.23, 299550.52, 59201.27, 358645.34
1670338818.0, 397.69, 397.79, 398.48, 397.45, -0.44, -0.35, False, False, False, False, False, False, False, 397.2, 397.19, 397.19, 397.19, 299550.52, 59201.27, 358645.34
1670338819.0, 397.69, 397.79, 398.48, 397.45, -0.44, -0.35, False, False, False, False, False, False, False, 397.21, 397.2, 397.21, 397.2, 299550.52, 59201.27, 358645.34
1670338821.0, 397.7, 397.79, 398.48, 397.45, -0.44, -0.35, False, False, False, False, False, False, False, 397.22, 397.21, 397.22, 397.22, 299550.52, 59201.27, 358645.34
1670338822.0, 397.71, 397.79, 398.48, 397.47, -0.43, -0.34, False, False, False, False, False, False, False, 397.28, 397.27, 397.22, 397.27, 299550.52, 59201.27, 358645.34
1670338823.0, 397.71, 397.79, 398.48, 397.48, -0.43, -0.34, False, False, False, False, False, False, False, 397.3, 397.28, 397.31, 397.29, 299550.52, 59201.27, 358645.34
1670338825.0, 397.71, 397.79, 398.48, 397.48, -0.43, -0.34, False, False, False, False, False, False, False, 397.3, 397.29, 397.29, 397.3, 299550.52, 59201.27, 358645.34
1670338826.0, 397.73, 397.81, 398.49, 397.5, -0.43, -0.34, False, False, False, False, False, False, False, 397.33, 397.32, 397.32, 397.32, 299550.52, 59201.27, 358645.34
1670338827.0, 397.73, 397.81, 398.49, 397.5, -0.43, -0.34, False, False, False, False, False, False, False, 397.33, 397.31, 397.32, 397.32, 299550.52, 59201.27, 358645.34
