time, fast, slow, tLine, macd, signalLine, longBool, shortBool, enterFlag, entryFlag, askPrice, bidPrice, lastPrice, midPrice
1668601928.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.29, 398.24, 398.37, 398.26
1668601929.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601930.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601931.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.22, 398.37, 398.25
1668601932.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.23, 398.37, 398.25
1668601933.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.23, 398.37, 398.25
1668601934.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.26, 398.22, 398.37, 398.24
1668601935.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.26, 398.21, 398.37, 398.24
1668601936.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.26, 398.21, 398.37, 398.24
1668601937.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.2, 398.37, 398.24
1668601938.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.2, 398.37, 398.24
1668601939.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.21, 398.37, 398.25
1668601940.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.24, 398.2, 398.37, 398.22
1668601941.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.24, 398.2, 398.37, 398.22
1668601942.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601943.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601944.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601945.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601946.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601947.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601948.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601949.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601950.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601951.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601952.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.27, 398.22, 398.37, 398.25
1668601953.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.17, 398.2, 398.2
1668601954.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.16, 398.2, 398.19
1668601955.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.17, 398.2, 398.2
1668601956.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.17, 398.2, 398.2
1668601957.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.17, 398.2, 398.2
1668601958.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.17, 398.2, 398.2
1668601959.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.17, 398.2, 398.2
1668601960.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.17, 398.2, 398.2
1668601961.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.24, 398.2, 398.2, 398.22
1668601962.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.21, 398.22, 398.23
1668601963.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.21, 398.28, 398.22
1668601964.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.21, 398.28, 398.22
1668601965.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.21, 398.28, 398.22
1668601966.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.21, 398.28, 398.22
1668601967.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.21, 398.28, 398.22
1668601968.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.21, 398.28, 398.22
1668601969.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.21, 398.28, 398.22
1668601970.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.22, 398.21, 398.28, 398.22
1668601971.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.21, 398.18, 398.21, 398.19
1668601972.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.21, 398.18, 398.21, 398.19
1668601973.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.21, 398.17, 398.21, 398.19
1668601974.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.21, 398.17, 398.21, 398.19
1668601975.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.2, 398.16, 398.21, 398.18
1668601976.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.18, 398.16, 398.21, 398.17
1668601977.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.18, 398.17, 398.21, 398.18
1668601978.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.16, 398.18, 398.2
1668601979.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.18, 398.19, 398.21
1668601980.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.18, 398.19, 398.21
1668601981.0, 398.21, 398.41, 398.21, -0.08, -0.08, False, False, False, False, 398.23, 398.18, 398.19, 398.21
1668601982.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.22, 398.19, 398.25
1668601983.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601984.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.19, 398.19, 398.22
1668601985.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601986.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601987.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.21, 398.19, 398.23
1668601988.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.26, 398.21, 398.19, 398.24
1668601989.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.22, 398.19, 398.25
1668601990.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.22, 398.19, 398.25
1668601991.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.28, 398.22, 398.19, 398.25
1668601992.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.21, 398.19, 398.23
1668601993.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601994.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601995.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601996.0, 398.22, 398.42, 398.22, -0.08, -0.08, False, False, False, False, 398.26, 398.2, 398.19, 398.23
1668601997.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601998.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
1668601999.0, 398.22, 398.41, 398.22, -0.08, -0.08, False, False, False, False, 398.25, 398.2, 398.19, 398.23
