2022-11-10 09:30:21-05:00,EXIT: Trail 1,388.32,377.98,375.76,376.83,376.43,0.4,-0.44
2022-11-10 10:11:31-05:00,EXIT: Trail 1,389.49,389.53,386.49,385.8,382.08,3.72,2.46
2022-11-10 10:12:09-05:00,EXIT: Trail 1,389.58,389.48,386.47,385.72,382.04,3.68,2.46
2022-11-10 10:12:16-05:00,EXIT: Trail 1,389.35,389.45,386.46,385.72,382.04,3.68,2.46
2022-11-10 10:16:00-05:00,EXIT: Trail 1,389.41,389.34,386.89,386.21,382.54,3.67,2.65
2022-11-10 10:16:25-05:00,EXIT: Trail 1,389.4,389.39,386.92,386.24,382.56,3.68,2.66
2022-11-10 10:16:26-05:00,EXIT: Trail 1,389.41,389.39,386.92,386.24,382.56,3.68,2.66
2022-11-10 10:18:02-05:00,EXIT: Trail 1,389.4,389.38,386.98,386.24,382.55,3.69,2.66
2022-11-10 10:18:03-05:00,EXIT: Trail 1,389.43,389.39,386.98,386.24,382.55,3.69,2.66
2022-11-10 10:18:09-05:00,EXIT: Trail 1,389.36,389.38,386.97,386.24,382.55,3.69,2.66
2022-11-10 10:18:10-05:00,EXIT: Trail 1,389.42,389.39,386.98,386.24,382.55,3.69,2.66
2022-11-10 10:18:14-05:00,EXIT: Trail 1,389.35,389.38,386.97,386.24,382.55,3.69,2.66
2022-11-10 10:21:23-05:00,EXIT: Trail 1,389.35,389.32,387.19,386.68,383.03,3.65,2.81
2022-11-10 10:21:26-05:00,EXIT: Trail 1,389.31,389.31,387.19,386.68,383.03,3.65,2.81
2022-11-10 10:21:27-05:00,EXIT: Trail 1,389.35,389.32,387.19,386.68,383.03,3.65,2.81
2022-11-10 10:25:08-05:00,EXIT: Trail 1,389.59,389.58,387.45,386.79,383.09,3.7,2.82
2022-11-10 10:25:12-05:00,EXIT: Trail 1,389.64,389.59,387.45,386.79,383.09,3.7,2.82
2022-11-10 10:25:15-05:00,EXIT: Trail 1,389.52,389.57,387.45,386.79,383.09,3.7,2.82
2022-11-10 10:25:22-05:00,EXIT: Trail 1,389.67,389.61,387.52,386.92,383.57,3.35,2.88
2022-11-10 10:25:31-05:00,EXIT: Trail 1,389.48,389.58,387.51,386.92,383.57,3.35,2.88
2022-11-10 10:25:55-05:00,EXIT: Trail 1,389.67,389.6,387.51,386.92,383.57,3.35,2.88
2022-11-10 10:26:19-05:00,EXIT: Trail 1,389.6,389.63,387.52,386.96,383.59,3.37,2.89
2022-11-10 10:26:35-05:00,EXIT: Trail 1,389.89,389.65,387.6,386.93,383.57,3.36,2.88
2022-11-10 10:26:55-05:00,EXIT: Trail 1,389.63,389.64,387.6,386.96,383.59,3.37,2.89
2022-11-10 10:27:24-05:00,EXIT: Trail 1,389.64,389.62,387.65,386.92,383.57,3.35,2.88
2022-11-10 10:29:31-05:00,EXIT: Trail 1,389.65,389.7,387.8,386.97,383.6,3.37,2.89
2022-11-10 10:29:41-05:00,EXIT: Trail 1,389.75,389.69,387.8,386.95,383.58,3.37,2.89
2022-11-10 10:30:17-05:00,EXIT: Trail 1,389.65,389.68,387.8,386.95,383.59,3.36,2.88
2022-11-10 12:14:21-05:00,EXIT: Trail 1,390.88,391.11,391.13,391.01,388.98,2.03,2.28
