timestamp,index,open,high,low,close,volume
2022-11-28 15:55:00-05:00,1669668900,395.78,395.84,395.65,395.73,5701
2022-11-28 15:56:00-05:00,1669668960,395.74,395.94,395.69,395.93,3542
2022-11-28 15:57:00-05:00,1669669020,395.93,395.95,395.81,395.83,3201
2022-11-28 15:58:00-05:00,1669669080,395.84,396.14,395.81,396.08,6222
2022-11-28 15:59:00-05:00,1669669140,396.09,396.27,395.89,395.92,23339
2022-11-29 09:30:00-05:00,1669732200,396.05,396.11,395.78,395.95,4225
2022-11-29 09:31:00-05:00,1669732260,395.96,396.0,395.62,395.76,1398
2022-11-29 09:32:00-05:00,1669732320,395.75,396.04,395.7,395.85,1351
2022-11-29 09:33:00-05:00,1669732380,395.82,396.2,395.82,396.17,1562
2022-11-29 09:34:00-05:00,1669732440,396.18,396.64,396.07,396.49,2558
2022-11-29 09:35:00-05:00,1669732500,396.49,396.49,395.96,396.01,2339
2022-11-29 09:36:00-05:00,1669732560,396.01,396.3,396.0,396.23,1132
2022-11-29 09:37:00-05:00,1669732620,396.23,396.48,396.17,396.34,1474
2022-11-29 09:38:00-05:00,1669732680,396.33,396.41,396.1,396.11,1583
2022-11-29 09:39:00-05:00,1669732740,396.12,396.35,395.97,396.0,949
2022-11-29 09:40:00-05:00,1669732800,396.01,396.32,396.0,396.32,946
2022-11-29 09:41:00-05:00,1669732860,396.33,396.48,396.29,396.39,903
2022-11-29 09:42:00-05:00,1669732920,396.38,396.52,396.17,396.25,1318
2022-11-29 09:43:00-05:00,1669732980,396.26,396.32,396.07,396.07,795
2022-11-29 09:44:00-05:00,1669733040,396.08,396.1,395.47,395.71,2115
2022-11-29 09:45:00-05:00,1669733100,395.71,395.74,395.44,395.57,1551
2022-11-29 09:46:00-05:00,1669733160,395.58,395.7,395.49,395.62,948
2022-11-29 09:47:00-05:00,1669733220,395.61,395.77,395.42,395.48,1064
2022-11-29 09:48:00-05:00,1669733280,395.48,395.77,395.45,395.65,863
2022-11-29 09:49:00-05:00,1669733340,395.66,395.84,395.61,395.67,808
2022-11-29 09:50:00-05:00,1669733400,395.62,395.79,395.46,395.7,1073
2022-11-29 09:51:00-05:00,1669733460,395.71,395.74,395.5,395.63,657
2022-11-29 09:52:00-05:00,1669733520,395.58,395.64,395.41,395.47,1189
2022-11-29 09:53:00-05:00,1669733580,395.46,395.57,395.42,395.53,931
2022-11-29 09:54:00-05:00,1669733640,395.53,395.67,395.5,395.53,1420
2022-11-29 09:55:00-05:00,1669733700,395.52,395.59,395.24,395.36,1550
2022-11-29 09:56:00-05:00,1669733760,395.37,395.45,395.3,395.39,761
2022-11-29 09:57:00-05:00,1669733820,395.37,395.56,395.34,395.56,603
2022-11-29 09:58:00-05:00,1669733880,395.55,395.71,395.51,395.69,1189
2022-11-29 09:59:00-05:00,1669733940,395.7,395.8,395.62,395.68,1412
2022-11-29 10:00:00-05:00,1669734000,395.71,396.24,395.64,396.06,2616
2022-11-29 10:01:00-05:00,1669734060,396.04,396.21,395.79,395.89,1553
2022-11-29 10:02:00-05:00,1669734120,395.87,396.03,395.72,395.74,1100
2022-11-29 10:03:00-05:00,1669734180,395.73,395.86,395.65,395.74,1331
2022-11-29 10:04:00-05:00,1669734240,395.73,395.88,395.69,395.81,1224
2022-11-29 10:05:00-05:00,1669734300,395.79,395.93,395.5,395.76,1360
2022-11-29 10:06:00-05:00,1669734360,395.75,396.3,395.74,396.25,2240
2022-11-29 10:07:00-05:00,1669734420,396.26,396.32,396.02,396.16,1927
2022-11-29 10:08:00-05:00,1669734480,396.16,396.37,396.11,396.23,1118
2022-11-29 10:09:00-05:00,1669734540,396.19,396.31,396.03,396.12,1153
2022-11-29 10:10:00-05:00,1669734600,396.09,396.25,396.06,396.22,747
2022-11-29 10:11:00-05:00,1669734660,396.2,396.21,395.73,395.8,1241
2022-11-29 10:12:00-05:00,1669734720,395.79,396.04,395.75,395.81,769
2022-11-29 10:13:00-05:00,1669734780,395.81,395.83,395.53,395.57,1059
2022-11-29 10:14:00-05:00,1669734840,395.57,395.74,395.39,395.72,1667
2022-11-29 10:15:00-05:00,1669734900,395.72,395.91,395.67,395.89,1422
2022-11-29 10:16:00-05:00,1669734960,395.89,396.18,395.84,396.1,864
2022-11-29 10:17:00-05:00,1669735020,396.09,396.47,396.05,396.32,1596
2022-11-29 10:18:00-05:00,1669735080,396.31,396.39,396.2,396.28,806
2022-11-29 10:19:00-05:00,1669735140,396.27,396.29,396.11,396.29,847
2022-11-29 10:20:00-05:00,1669735200,396.3,396.41,396.13,396.31,1068
2022-11-29 10:21:00-05:00,1669735260,396.32,396.57,396.26,396.52,1471
2022-11-29 10:22:00-05:00,1669735320,396.51,396.6,396.3,396.4,1202
2022-11-29 10:23:00-05:00,1669735380,396.4,396.5,396.2,396.24,1029
2022-11-29 10:24:00-05:00,1669735440,396.24,396.4,396.23,396.39,474
2022-11-29 10:25:00-05:00,1669735500,396.4,396.71,396.3,396.31,1341
2022-11-29 10:26:00-05:00,1669735560,396.32,396.6,396.28,396.53,1077
2022-11-29 10:27:00-05:00,1669735620,396.54,396.68,396.54,396.67,1576
2022-11-29 10:28:00-05:00,1669735680,396.67,396.87,396.62,396.85,1765
2022-11-29 10:29:00-05:00,1669735740,396.84,397.03,396.78,397.02,1765
2022-11-29 10:30:00-05:00,1669735800,397.02,397.3,396.95,397.08,2113
2022-11-29 10:31:00-05:00,1669735860,397.07,397.11,396.98,397.01,1362
