time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1669734000.0, 395.76, 395.76, 395.65, 395.8, -0.43, -0.51, False, False, False, False, False, False, False, 395.69, 395.67, 395.66, 395.68, 298801.8, 0.0, 298035.98
1669734001.0, 395.65, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.69, 395.67, 395.66, 395.68, 298801.8, 0.0, 298035.98
1669734002.0, 395.65, 395.65, 395.72, 395.6, -0.25, -0.33, False, False, False, False, False, False, False, 395.68, 395.67, 395.64, 395.68, 298801.8, 0.0, 298035.98
1669734003.0, 395.65, 395.65, 395.72, 395.6, -0.25, -0.33, False, False, False, False, False, False, False, 395.67, 395.64, 395.66, 395.65, 298801.8, 0.0, 298035.98
1669734004.0, 395.65, 395.65, 395.72, 395.6, -0.25, -0.33, False, False, False, False, False, False, False, 395.67, 395.64, 395.66, 395.65, 298801.8, 0.0, 298035.98
1669734005.0, 395.66, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.7, 395.67, 395.66, 395.69, 298801.8, 0.0, 298035.98
1669734006.0, 395.66, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.7, 395.67, 395.7, 395.69, 298801.8, 0.0, 298035.98
1669734007.0, 395.65, 395.65, 395.72, 395.6, -0.25, -0.33, False, False, False, False, False, False, False, 395.65, 395.62, 395.64, 395.63, 298801.8, 0.0, 298035.98
1669734008.0, 395.65, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.69, 395.68, 395.67, 395.69, 298801.8, 0.0, 298035.98
1669734009.0, 395.65, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.69, 395.67, 395.68, 395.68, 298801.8, 0.0, 298035.98
1669734010.0, 395.65, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.69, 395.67, 395.68, 395.68, 298801.8, 0.0, 298035.98
1669734011.0, 395.65, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.69, 395.68, 395.68, 395.69, 298801.8, 0.0, 298035.98
1669734012.0, 395.65, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.69, 395.67, 395.69, 395.68, 298801.8, 0.0, 298035.98
1669734013.0, 395.65, 395.65, 395.72, 395.61, -0.25, -0.33, False, False, False, False, False, False, False, 395.69, 395.67, 395.69, 395.68, 298801.8, 0.0, 298035.98
