time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1670425205.0, 392.93, 393.0, 393.29, 392.69, -0.27, -0.21, False, False, False, True, False, True, False, 392.36, 392.34, 392.35, 392.35, 300104.15, 60092.89, 360090.59
1670425420.0, 393.04, 393.01, 393.27, 392.93, -0.18, -0.22, False, False, False, False, False, False, False, 393.19, 393.16, 393.17, 393.18, 299962.83, 120265.96, 359967.33
1670425530.0, 393.36, 393.26, 393.35, 393.44, -0.03, -0.17, False, False, True, False, False, True, False, 393.98, 393.96, 393.98, 393.97, 299914.99, 60157.78, 359966.33
1670425842.0, 393.37, 393.46, 393.36, 393.34, 0.03, -0.01, False, False, False, False, False, False, False, 392.91, 392.87, 392.8, 392.89, 299805.35, 60092.28, 359791.18
1670425845.0, 393.35, 393.46, 393.36, 393.31, 0.03, -0.01, False, False, False, True, False, True, False, 392.78, 392.75, 392.8, 392.76, 299805.35, 60092.28, 359791.18
1670426039.0, 393.49, 393.42, 393.4, 393.52, -0.01, -0.03, False, False, False, False, False, False, False, 394.01, 393.98, 394.03, 394.0, 299419.98, 60289.65, 359603.18
1670426176.0, 393.73, 393.62, 393.49, 394.0, 0.06, -0.01, False, False, True, False, False, True, False, 394.49, 394.46, 394.45, 394.48, 299419.98, 60289.65, 359603.18
1670426615.0, 393.72, 393.75, 393.53, 393.68, 0.06, 0.07, False, False, False, False, False, False, False, 393.52, 393.49, 393.51, 393.5, 299356.35, 60203.97, 359453.87
1670426975.0, 393.99, 393.88, 393.66, 394.14, 0.11, 0.05, False, False, True, False, False, True, False, 394.68, 394.65, 394.64, 394.66, 299177.95, 60382.37, 359453.87
1670427379.0, 394.05, 394.08, 393.81, 393.94, 0.18, 0.19, False, False, False, False, False, False, False, 393.69, 393.67, 393.68, 393.68, 299177.28, 60233.73, 359304.56
1670427607.0, 393.74, 393.83, 393.78, 393.62, -0.02, 0.1, False, False, False, True, False, True, False, 393.29, 393.26, 393.28, 393.27, 299196.78, 60214.23, 359304.56
1670427743.0, 393.81, 393.81, 393.82, 393.85, -0.03, 0.06, False, False, False, False, False, False, False, 393.89, 393.87, 393.85, 393.88, 299233.95, 119953.23, 359215.52999999997
1670427745.0, 393.8, 393.81, 393.81, 393.83, -0.03, 0.06, False, False, False, True, False, True, False, 393.81, 393.8, 393.84, 393.81, 299059.85, 60261.13, 359214.53
1670427757.0, 393.81, 393.81, 393.82, 393.85, -0.02, 0.06, False, False, False, False, False, False, False, 393.89, 393.88, 393.89, 393.88, 299069.97, 120107.74, 359201.5
1670427758.0, 393.81, 393.81, 393.82, 393.85, -0.02, 0.06, False, False, False, True, False, True, False, 393.88, 393.87, 393.87, 393.88, 299043.31, 60263.64, 359200.5
1670427761.0, 393.82, 393.81, 393.82, 393.86, -0.02, 0.06, False, False, False, False, False, False, False, 393.91, 393.89, 393.9, 393.9, 299039.17, 120137.67, 359197.59
1670427771.0, 393.8, 393.81, 393.82, 393.84, -0.03, 0.06, False, False, False, True, False, True, False, 393.86, 393.85, 393.87, 393.86, 299034.81, 60268.23, 359196.59
1670427774.0, 393.8, 393.81, 393.82, 393.84, -0.03, 0.06, False, False, False, False, False, False, False, 393.85, 393.83, 393.85, 393.84, 299042.99, 393.85, 299330.39
1670427775.0, 393.8, 393.81, 393.82, 393.84, -0.03, 0.06, False, False, False, True, False, True, False, 393.84, 393.83, 393.83, 393.83, 299042.99, 393.85, 299330.39
1670427778.0, 393.8, 393.81, 393.81, 393.83, -0.03, 0.06, False, False, False, False, False, False, False, 393.82, 393.79, 393.79, 393.81, 299042.03, 59465.31, 239470.27
1670427780.0, 393.8, 393.81, 393.82, 393.84, -0.03, 0.06, False, False, False, True, False, True, False, 393.86, 393.83, 393.85, 393.85, 299046.36, 60254.46, 359194.37
1670427782.0, 393.8, 393.81, 393.81, 393.83, -0.03, 0.06, False, False, False, False, False, False, False, 393.81, 393.79, 393.78, 393.8, 299049.44, 393.78, 299336.77
1670427784.0, 393.79, 393.81, 393.81, 393.83, -0.03, 0.06, False, False, False, True, False, True, False, 393.8, 393.78, 393.8, 393.79, 299049.44, 393.78, 299336.77
1670427889.0, 393.82, 393.8, 393.83, 393.88, -0.02, 0.03, False, False, False, False, False, False, False, 393.94, 393.92, 393.92, 393.93, 299013.41, 60269.47, 359176.43
1670427910.0, 393.88, 393.84, 393.85, 393.95, 0.02, 0.03, False, False, True, False, False, True, False, 394.05, 394.03, 394.04, 394.04, 299013.41, 60269.47, 359176.43
1670429295.0, 395.02, 395.05, 394.59, 395.04, 0.18, 0.24, False, False, False, False, False, False, False, 394.86, 394.85, 394.86, 394.86, 298996.65, 60410.52, 359300.72
1670429771.0, 394.44, 394.51, 394.45, 394.33, -0.12, 0.01, False, False, False, True, False, True, False, 394.09, 394.07, 394.1, 394.08, 299091.51, 60315.66, 359300.72
1670429947.0, 394.43, 394.43, 394.43, 394.36, -0.11, -0.05, False, False, False, False, False, False, False, 394.36, 394.34, 394.36, 394.35, 299083.08, 120221.85, 359263.36
1670429951.0, 394.41, 394.42, 394.42, 394.34, -0.12, -0.05, False, False, False, True, False, True, False, 394.28, 394.27, 394.27, 394.27, 299031.74, 60337.08, 359262.36
1670431034.0, 392.91, 392.91, 393.56, 392.82, -0.37, -0.41, False, False, False, False, False, False, False, 392.89, 392.87, 392.87, 392.88, 299465.14, 60111.56, 359470.25
1670432526.0, 393.38, 393.32, 393.37, 393.47, 0.09, -0.02, False, False, True, False, False, True, False, 393.66, 393.64, 393.64, 393.65, 299391.54, 60185.16, 359470.25
1670434654.0, 393.02, 393.01, 393.16, 393.01, -0.05, -0.06, False, False, False, False, False, False, False, 393.11, 393.1, 393.1, 393.11, 299354.44, 60144.91, 359392.9
1670434949.0, 393.16, 393.12, 393.15, 393.19, 0.03, -0.02, False, False, True, False, False, True, False, 393.37, 393.36, 393.37, 393.37, 299346.79, 60152.57, 359392.9
1670435885.0, 393.77, 393.76, 393.47, 393.84, 0.14, 0.15, False, False, False, False, False, False, False, 393.85, 393.83, 393.84, 393.84, 299311.31, 60258.13, 359462.99
1670436846.0, 393.96, 393.9, 393.66, 394.05, 0.17, 0.11, False, False, True, False, False, True, False, 394.31, 394.29, 394.29, 394.3, 299279.18, 60290.26, 359462.99
1670437387.0, 394.18, 394.18, 393.86, 394.23, 0.17, 0.18, False, False, False, False, False, False, False, 394.24, 394.22, 394.22, 394.23, 299239.23, 60316.18, 359448.96
1670438744.0, 393.87, 393.89, 393.88, 393.85, -0.04, -0.03, False, False, False, True, False, True, False, 393.77, 393.75, 393.8, 393.76, 299286.57, 60268.84, 359448.96
1670438796.0, 393.87, 393.88, 393.87, 393.85, -0.05, -0.03, False, False, False, False, False, False, False, 393.88, 393.86, 393.87, 393.87, 299271.96, 60261.82, 359427.33
1670438800.0, 393.89, 393.88, 393.88, 393.87, -0.04, -0.03, False, False, True, False, False, True, False, 393.93, 393.91, 393.91, 393.92, 299271.96, 60261.82, 359427.33
1670438829.0, 393.88, 393.87, 393.87, 393.86, -0.03, -0.03, False, False, False, False, False, False, False, 393.89, 393.87, 393.88, 393.88, 299263.04, 393.91, 359420.25
1670438831.0, 393.88, 393.87, 393.87, 393.86, -0.03, -0.03, False, False, True, False, False, True, False, 393.91, 393.89, 393.88, 393.9, 299260.67, 60263.64, 359417.86
1670438855.0, 393.88, 393.87, 393.87, 393.85, -0.03, -0.03, False, False, False, False, False, False, False, 393.88, 393.87, 393.88, 393.88, 299255.16, 60262.72, 359411.43
1670438866.0, 393.86, 393.87, 393.87, 393.84, -0.04, -0.03, False, False, False, True, False, True, False, 393.83, 393.81, 393.84, 393.82, 299255.16, 60262.72, 359411.43
1670438896.0, 393.88, 393.87, 393.87, 393.86, -0.03, -0.03, False, False, False, False, False, False, False, 393.89, 393.87, 393.88, 393.88, 299240.42, 60263.43, 359397.4
1670438897.0, 393.88, 393.87, 393.87, 393.86, -0.03, -0.03, False, False, True, False, False, True, False, 393.89, 393.87, 393.89, 393.88, 299240.42, 60263.43, 359397.4
1670438907.0, 393.86, 393.86, 393.86, 393.81, -0.03, -0.03, False, False, False, False, False, False, False, 393.79, 393.76, 393.79, 393.77, 299239.2, 393.89, 359381.2
1670438957.0, 393.86, 393.87, 393.87, 393.83, -0.03, -0.03, False, False, False, True, False, True, False, 393.86, 393.84, 393.85, 393.85, 299236.92, 60248.34, 359378.81
1670439001.0, 393.86, 393.87, 393.87, 393.83, -0.03, -0.03, False, False, False, False, False, False, False, 393.85, 393.83, 393.85, 393.84, 299223.82, 120124.25, 359380.98
1670439002.0, 393.86, 393.87, 393.87, 393.83, -0.03, -0.03, False, False, False, True, False, True, False, 393.83, 393.8, 393.81, 393.81, 299227.59, 60258.84, 359379.98
