time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1666792800.152086, 382.24, 382.32, 382.92, 382.24, -0.31, -0.4, False, False, False, False, False, False, False, 381.72, 381.72, 381.72, 381.72, 100000.0, 0.0, 100000.0
1666792860.152086, 382.55, 382.39, 382.98, 382.69, -0.26, -0.37, False, False, False, False, False, False, False, 383.52, 383.52, 383.52, 383.52, 100000.0, 0.0, 100000.0
1666792920.152086, 382.53, 382.49, 382.96, 382.65, -0.19, -0.33, False, False, False, False, False, False, False, 382.78, 382.78, 382.78, 382.78, 100000.0, 0.0, 100000.0
1666792980.152086, 382.63, 382.55, 382.97, 382.77, -0.15, -0.3, False, False, False, False, False, False, False, 383.1, 383.1, 383.1, 383.1, 100000.0, 0.0, 100000.0
1666793040.152086, 382.65, 382.6, 382.97, 382.8, -0.11, -0.26, False, False, False, False, False, False, False, 382.98, 382.98, 382.98, 382.98, 100000.0, 0.0, 100000.0
1666793100.152086, 382.7, 382.67, 382.97, 382.84, -0.06, -0.22, False, False, False, False, False, False, False, 382.83, 382.83, 382.83, 382.83, 100000.0, 0.0, 100000.0
1666793160.152086, 382.79, 382.73, 382.99, 382.88, -0.04, -0.18, False, False, False, False, False, False, False, 383.18, 383.18, 383.18, 383.18, 100000.0, 0.0, 100000.0
1666793220.152086, 382.86, 382.83, 383.0, 382.97, 0.04, -0.14, False, False, False, False, False, False, False, 383.02, 383.02, 383.02, 383.02, 100000.0, 0.0, 100000.0
1666793280.152086, 383.03, 382.95, 383.05, 383.16, 0.09, -0.09, False, False, False, False, False, False, False, 383.5, 383.5, 383.5, 383.5, 100000.0, 0.0, 100000.0
1666793340.152086, 383.16, 383.06, 383.08, 383.3, 0.16, -0.05, False, False, True, False, False, True, False, 383.62, 383.62, 383.62, 383.62, 100000.0, 0.0, 100000.0
1666793400.152086, 383.21, 383.12, 383.1, 383.34, 0.18, -0.0, True, False, True, False, True, True, False, 383.69, 383.69, 383.69, 383.69, 100002.64, 19951.88, 80050.76
1666793460.152086, 383.17, 383.18, 383.1, 383.3, 0.15, 0.02, True, False, True, False, True, True, False, 383.37, 383.37, 383.37, 383.37, 99986.0, 19935.24, 80050.76
1666793520.152086, 383.27, 383.23, 383.14, 383.42, 0.19, 0.05, True, False, True, False, True, True, False, 383.51, 383.51, 383.51, 383.51, 99993.28, 19942.52, 80050.76
1666793580.152086, 383.37, 383.33, 383.18, 383.57, 0.22, 0.08, True, False, True, False, True, True, False, 383.76, 383.76, 383.76, 383.76, 100006.28, 19955.52, 80050.76
1666793640.152086, 383.45, 383.38, 383.21, 383.66, 0.24, 0.11, True, False, True, False, True, True, False, 383.91, 383.91, 383.91, 383.91, 100014.07999999999, 19963.32, 80050.76
1666793700.152086, 383.45, 383.39, 383.22, 383.61, 0.23, 0.13, True, False, True, False, True, True, False, 383.83, 383.83, 383.83, 383.83, 100009.92, 19959.16, 80050.76
1666793760.152086, 383.41, 383.41, 383.24, 383.55, 0.22, 0.15, True, False, True, False, True, True, False, 383.51, 383.51, 383.51, 383.51, 99993.28, 19942.52, 80050.76
