time, fast, fast1, slow, tLine, macd, signalLine, longBool, shortBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1670943600.0, 409.33, 409.32, 406.19, 409.4, 1.42, 1.64, False, False, False, False, False, False, False, False, False, 1670941800.0, 409.36, 409.36, 409.36, 409.36, 409.36, 409.54, 409.04, 409.08, 2364, 0, 100000.0, 0.0, 100000.0
1670943660.0, 409.16, 409.17, 406.26, 409.13, 1.26, 1.56, False, False, False, False, False, False, False, False, False, 1670941800.0, 409.1, 409.1, 409.1, 409.1, 409.1, 409.23, 408.21, 408.28, 3620, 0, 100000.0, 0.0, 100000.0
1670943720.0, 408.96, 409.06, 406.32, 408.82, 1.14, 1.48, False, False, False, False, False, False, False, False, False, 1670941800.0, 408.28, 408.28, 408.28, 408.28, 408.28, 408.7, 408.13, 408.4, 4269, 0, 100000.0, 0.0, 100000.0
1670943780.0, 408.86, 408.95, 406.4, 408.69, 1.0, 1.38, False, False, False, False, False, False, False, False, False, 1670941800.0, 408.39, 408.39, 408.39, 408.39, 408.39, 408.69, 408.13, 408.18, 2384, 0, 100000.0, 0.0, 100000.0
1670943840.0, 408.75, 408.84, 406.47, 408.57, 0.87, 1.28, False, False, False, False, False, False, False, False, False, 1670941800.0, 408.2, 408.2, 408.2, 408.2, 408.2, 408.41, 407.97, 408.25, 3666, 0, 100000.0, 0.0, 100000.0
1670943900.0, 408.6, 408.67, 406.53, 408.43, 0.73, 1.17, False, False, False, False, False, False, False, False, False, 1670941800.0, 408.25, 408.25, 408.25, 408.25, 408.25, 408.25, 407.63, 407.66, 2459, 0, 100000.0, 0.0, 100000.0
1670943960.0, 408.37, 408.49, 406.54, 408.16, 0.59, 1.06, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.67, 407.67, 407.67, 407.67, 407.67, 407.84, 407.25, 407.47, 3764, 0, 100000.0, 0.0, 100000.0
1670944020.0, 408.16, 408.27, 406.56, 407.93, 0.43, 0.94, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.45, 407.45, 407.45, 407.45, 407.45, 407.5, 406.96, 406.97, 3190, 0, 100000.0, 0.0, 100000.0
1670944080.0, 407.99, 408.17, 406.58, 407.74, 0.33, 0.82, False, False, False, False, False, False, False, False, False, 1670941800.0, 406.97, 406.97, 406.97, 406.97, 406.97, 407.56, 406.95, 407.49, 3035, 0, 100000.0, 0.0, 100000.0
1670944140.0, 408.07, 408.17, 406.66, 407.91, 0.31, 0.73, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.49, 407.49, 407.49, 407.49, 407.49, 408.2, 407.46, 408.2, 3705, 0, 100000.0, 0.0, 100000.0
1670944200.0, 408.14, 408.13, 406.74, 408.04, 0.28, 0.65, False, False, False, False, False, False, False, False, False, 1670941800.0, 408.19, 408.19, 408.19, 408.19, 408.19, 408.21, 407.49, 407.88, 3282, 0, 100000.0, 0.0, 100000.0
1670944260.0, 408.08, 408.1, 406.78, 407.98, 0.24, 0.57, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.89, 407.89, 407.89, 407.89, 407.89, 407.92, 407.66, 407.9, 1136, 0, 100000.0, 0.0, 100000.0
1670944320.0, 408.08, 408.08, 406.82, 407.97, 0.22, 0.51, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.92, 407.92, 407.92, 407.92, 407.92, 408.08, 407.68, 407.85, 2013, 0, 100000.0, 0.0, 100000.0
1670944380.0, 408.05, 408.08, 406.86, 407.96, 0.19, 0.45, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.85, 407.85, 407.85, 407.85, 407.85, 407.98, 407.61, 407.93, 1673, 0, 100000.0, 0.0, 100000.0
1670944440.0, 408.04, 408.03, 406.9, 407.9, 0.14, 0.4, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.94, 407.94, 407.94, 407.94, 407.94, 408.22, 407.49, 407.67, 2800, 0, 100000.0, 0.0, 100000.0
1670944500.0, 407.98, 408.01, 406.92, 407.78, 0.1, 0.35, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.69, 407.69, 407.69, 407.69, 407.69, 407.86, 407.15, 407.72, 2934, 0, 100000.0, 0.0, 100000.0
1670944560.0, 407.9, 407.9, 406.87, 407.67, 0.01, 0.28, False, False, False, False, False, False, False, False, False, 1670941800.0, 407.72, 407.72, 407.72, 407.72, 407.72, 407.74, 407.11, 407.13, 1499, 0, 100000.0, 0.0, 100000.0
