time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, exitTimerFlag, saleFlag, exitTouchTime, askPrice, bidPrice, lastPrice, midPrice, open, high, low, close, volume, portfolioValue, positionValue, cash 
1671127620.745686, 388.57, 388.64, 389.12, 388.39, -0.33, -0.25, False, False, False, True, False, True, True, False, False, 388.11, 388.11, 388.11, 388.11, 388.11, 388.17, 387.88, 388.08, 2642, 100067.34, -19793.61, 119860.95
1671127680.745686, 388.5, 388.56, 389.08, 388.31, -0.34, -0.27, False, False, False, True, False, True, True, False, False, 388.07, 388.07, 388.07, 388.07, 388.07, 388.18, 388.03, 388.1, 1751, 100069.38, -19791.57, 119860.95
1671127740.745686, 388.46, 388.52, 389.04, 388.29, -0.34, -0.28, False, False, False, True, False, True, True, False, False, 388.1, 388.1, 388.1, 388.1, 388.1, 388.22, 388.1, 388.18, 1096, 100067.84999999999, -19793.100000000002, 119860.95
1671127800.745686, 388.43, 388.48, 389.01, 388.29, -0.33, -0.29, False, False, False, True, False, True, True, False, False, 388.18, 388.18, 388.18, 388.18, 388.18, 388.22, 388.09, 388.22, 1050, 100063.76999999999, -19797.18, 119860.95
1671127860.745686, 388.42, 388.45, 388.98, 388.3, -0.32, -0.29, False, False, False, True, False, True, True, False, False, 388.23, 388.23, 388.23, 388.23, 388.23, 388.35, 388.19, 388.28, 2023, 100061.22, -19799.73, 119860.95
1671127920.745686, 388.42, 388.45, 388.96, 388.34, -0.31, -0.3, False, False, False, True, False, True, True, False, False, 388.28, 388.28, 388.28, 388.28, 388.28, 388.53, 388.26, 388.41, 1719, 100058.67, -19802.28, 119860.95
1671127980.745686, 388.42, 388.42, 388.93, 388.36, -0.29, -0.3, False, False, False, True, False, True, True, False, False, 388.43, 388.43, 388.43, 388.43, 388.43, 388.47, 388.14, 388.23, 2728, 100051.01999999999, -19809.93, 119860.95
1671128040.745686, 388.38, 388.4, 388.9, 388.3, -0.28, -0.29, False, False, False, True, False, True, True, False, False, 388.22, 388.22, 388.22, 388.22, 388.22, 388.35, 388.17, 388.25, 875, 100061.73, -19799.22, 119860.95
1671128100.745686, 388.37, 388.39, 388.87, 388.31, -0.27, -0.29, False, False, False, True, False, True, True, False, False, 388.24, 388.24, 388.24, 388.24, 388.24, 388.39, 388.21, 388.32, 1127, 100060.70999999999, -19800.24, 119860.95
1671128160.745686, 388.39, 388.41, 388.86, 388.35, -0.24, -0.28, False, False, False, True, False, True, True, False, False, 388.32, 388.32, 388.32, 388.32, 388.32, 388.51, 388.31, 388.5, 1113, 100056.63, -19804.32, 119860.95
1671128220.745686, 388.43, 388.41, 388.85, 388.39, -0.22, -0.26, False, False, False, True, False, True, True, False, False, 388.51, 388.51, 388.51, 388.51, 388.51, 388.51, 388.26, 388.42, 901, 100046.94, -19814.01, 119860.95
1671128280.745686, 388.4, 388.39, 388.82, 388.34, -0.21, -0.25, False, False, False, True, False, True, True, False, False, 388.44, 388.44, 388.44, 388.44, 388.44, 388.47, 388.2, 388.22, 866, 100050.51, -19810.44, 119860.95
1671128340.745686, 388.33, 388.35, 388.78, 388.25, -0.22, -0.25, False, False, False, True, False, True, True, False, False, 388.21, 388.21, 388.21, 388.21, 388.21, 388.25, 388.08, 388.09, 1261, 100062.23999999999, -19798.71, 119860.95
1671128400.745686, 388.28, 388.32, 388.74, 388.19, -0.23, -0.25, False, False, False, True, False, True, True, False, False, 388.1, 388.1, 388.1, 388.1, 388.1, 388.14, 388.06, 388.11, 987, 100067.84999999999, -19793.100000000002, 119860.95
1671128460.745686, 388.26, 388.28, 388.72, 388.17, -0.23, -0.24, False, False, False, True, False, True, True, False, False, 388.12, 388.12, 388.12, 388.12, 388.12, 388.21, 388.05, 388.07, 1438, 100066.83, -19794.12, 119860.95
1671128520.745686, 388.25, 388.28, 388.7, 388.17, -0.22, -0.24, False, False, False, True, False, True, True, False, False, 388.07, 388.07, 388.07, 388.07, 388.07, 388.39, 388.07, 388.31, 1631, 100069.38, -19791.57, 119860.95
1671128580.745686, 388.26, 388.26, 388.68, 388.21, -0.22, -0.24, False, False, False, True, False, True, True, False, False, 388.3, 388.3, 388.3, 388.3, 388.3, 388.33, 388.0, 388.09, 910, 100057.65, -19803.3, 119860.95
1671128640.745686, 388.21, 388.23, 388.65, 388.15, -0.22, -0.24, False, False, False, True, False, True, True, False, False, 388.08, 388.08, 388.08, 388.08, 388.08, 388.16, 388.06, 388.09, 464, 100068.87, -19792.079999999998, 119860.95
