timestamp,index,open,high,low,close,volume
2022-11-23 13:00:00-05:00,1669226400,399.8,399.83,399.55,399.66,628
2022-11-23 13:01:00-05:00,1669226460,399.63,399.79,399.62,399.74,469
2022-11-23 13:02:00-05:00,1669226520,399.77,400.02,399.72,399.97,1422
2022-11-23 13:03:00-05:00,1669226580,399.97,400.07,399.95,400.0,669
2022-11-23 13:04:00-05:00,1669226640,400.01,400.15,400.01,400.11,614
2022-11-23 13:05:00-05:00,1669226700,400.1,400.11,399.98,400.0,565
2022-11-23 13:06:00-05:00,1669226760,400.0,400.14,399.97,400.1,935
2022-11-23 13:07:00-05:00,1669226820,400.1,400.17,400.01,400.12,412
2022-11-23 13:08:00-05:00,1669226880,400.12,400.14,400.01,400.1,229
2022-11-23 13:09:00-05:00,1669226940,400.1,400.16,400.08,400.1,336
2022-11-23 13:10:00-05:00,1669227000,400.1,400.11,399.87,400.01,1069
2022-11-23 13:11:00-05:00,1669227060,400.02,400.09,399.97,400.0,299
2022-11-23 13:12:00-05:00,1669227120,400.0,400.02,399.87,399.98,256
2022-11-23 13:13:00-05:00,1669227180,399.99,400.11,399.94,399.97,550
2022-11-23 13:14:00-05:00,1669227240,399.97,400.02,399.88,399.9,168
2022-11-23 13:15:00-05:00,1669227300,399.9,400.09,399.89,400.01,341
2022-11-23 13:16:00-05:00,1669227360,400.01,400.21,400.01,400.09,721
2022-11-23 13:17:00-05:00,1669227420,400.09,400.19,400.07,400.15,394
2022-11-23 13:18:00-05:00,1669227480,400.15,400.19,400.08,400.13,296
2022-11-23 13:19:00-05:00,1669227540,400.15,400.25,400.12,400.23,432
2022-11-23 13:20:00-05:00,1669227600,400.22,400.34,400.2,400.31,649
2022-11-23 13:21:00-05:00,1669227660,400.31,400.43,400.28,400.28,742
2022-11-23 13:22:00-05:00,1669227720,400.29,400.4,400.21,400.23,583
2022-11-23 13:23:00-05:00,1669227780,400.22,400.39,400.2,400.37,314
2022-11-23 13:24:00-05:00,1669227840,400.38,400.4,400.31,400.37,301
2022-11-23 13:25:00-05:00,1669227900,400.37,400.37,400.29,400.31,321
2022-11-23 13:26:00-05:00,1669227960,400.32,400.37,400.26,400.35,359
2022-11-23 13:27:00-05:00,1669228020,400.33,400.48,400.33,400.4,909
2022-11-23 13:28:00-05:00,1669228080,400.4,400.65,400.39,400.55,949
2022-11-23 13:29:00-05:00,1669228140,400.55,400.65,400.54,400.65,757
2022-11-23 13:30:00-05:00,1669228200,400.66,400.88,400.66,400.78,1484
2022-11-23 13:31:00-05:00,1669228260,400.8,400.88,400.77,400.87,905
2022-11-23 13:32:00-05:00,1669228320,400.88,400.93,400.79,400.82,925
2022-11-23 13:33:00-05:00,1669228380,400.82,400.84,400.71,400.76,949
2022-11-23 13:34:00-05:00,1669228440,400.76,400.86,400.74,400.8,401
2022-11-23 13:35:00-05:00,1669228500,400.81,400.91,400.81,400.82,375
2022-11-23 13:36:00-05:00,1669228560,400.8,400.89,400.79,400.79,221
2022-11-23 13:37:00-05:00,1669228620,400.79,400.93,400.78,400.87,257
2022-11-23 13:38:00-05:00,1669228680,400.86,401.06,400.86,401.02,578
2022-11-23 13:39:00-05:00,1669228740,401.01,401.13,400.97,400.97,775
2022-11-23 13:40:00-05:00,1669228800,400.98,401.03,400.9,400.97,572
2022-11-23 13:41:00-05:00,1669228860,400.97,401.0,400.91,400.99,388
2022-11-23 13:42:00-05:00,1669228920,400.98,401.02,400.92,400.96,512
2022-11-23 13:43:00-05:00,1669228980,400.96,400.97,400.86,400.91,580
2022-11-23 13:44:00-05:00,1669229040,400.91,401.11,400.9,401.07,433
2022-11-23 13:45:00-05:00,1669229100,401.08,401.09,400.99,401.03,587
2022-11-23 13:46:00-05:00,1669229160,401.03,401.07,401.0,401.05,525
2022-11-23 13:47:00-05:00,1669229220,401.06,401.17,401.03,401.15,754
2022-11-23 13:48:00-05:00,1669229280,401.15,401.21,401.1,401.13,516
2022-11-23 13:49:00-05:00,1669229340,401.13,401.13,400.96,400.97,752
2022-11-23 13:50:00-05:00,1669229400,400.96,401.01,400.77,400.81,1105
2022-11-23 13:51:00-05:00,1669229460,400.82,400.91,400.69,400.72,660
2022-11-23 13:52:00-05:00,1669229520,400.73,400.8,400.71,400.75,517
2022-11-23 13:53:00-05:00,1669229580,400.76,400.84,400.73,400.82,533
2022-11-23 13:54:00-05:00,1669229640,400.82,400.82,400.72,400.8,287
2022-11-23 13:55:00-05:00,1669229700,400.79,400.87,400.77,400.82,823
2022-11-23 13:56:00-05:00,1669229760,400.82,400.87,400.82,400.84,864
2022-11-23 13:57:00-05:00,1669229820,400.84,400.87,400.81,400.86,707
2022-11-23 13:58:00-05:00,1669229880,400.86,400.86,400.75,400.8,534
2022-11-23 13:59:00-05:00,1669229940,400.8,400.98,400.79,400.97,668
2022-11-23 14:00:00-05:00,1669230000,400.99,401.7,400.21,400.25,5894
2022-11-23 14:01:00-05:00,1669230060,400.26,401.64,400.22,401.49,3322
2022-11-23 14:02:00-05:00,1669230120,401.47,402.19,401.4,402.11,3385
2022-11-23 14:03:00-05:00,1669230180,402.14,402.8,402.12,402.29,4518
2022-11-23 14:04:00-05:00,1669230240,402.3,402.83,402.26,402.71,3476
2022-11-23 14:05:00-05:00,1669230300,402.75,402.75,402.33,402.46,2402
2022-11-23 14:06:00-05:00,1669230360,402.48,402.57,401.95,402.08,3287
2022-11-23 14:07:00-05:00,1669230420,402.09,402.4,401.74,401.82,3205
2022-11-23 14:08:00-05:00,1669230480,401.82,402.15,401.82,402.0,1675
2022-11-23 14:09:00-05:00,1669230540,402.02,402.35,401.93,402.09,2215
2022-11-23 14:10:00-05:00,1669230600,402.1,402.25,401.8,401.96,1896
2022-11-23 14:11:00-05:00,1669230660,401.95,401.95,401.25,401.49,1884
2022-11-23 14:12:00-05:00,1669230720,401.43,401.91,401.41,401.87,1619
2022-11-23 14:13:00-05:00,1669230780,401.85,401.95,401.67,401.87,1165
2022-11-23 14:14:00-05:00,1669230840,401.85,402.11,401.69,402.01,1460
2022-11-23 14:15:00-05:00,1669230900,402.02,402.27,402.02,402.1,1503
2022-11-23 14:16:00-05:00,1669230960,402.1,402.26,402.0,402.14,808
2022-11-23 14:17:00-05:00,1669231020,402.13,402.19,401.91,401.92,1076
2022-11-23 14:18:00-05:00,1669231080,401.93,402.11,401.9,402.08,1034
2022-11-23 14:19:00-05:00,1669231140,402.07,402.09,401.67,401.82,1098
2022-11-23 14:20:00-05:00,1669231200,401.83,402.11,401.83,401.96,1130
2022-11-23 14:21:00-05:00,1669231260,401.98,402.01,401.66,401.86,838
2022-11-23 14:22:00-05:00,1669231320,401.85,402.14,401.77,402.07,2193
2022-11-23 14:23:00-05:00,1669231380,402.08,402.33,402.04,402.31,1200
