time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1670858050.0, 394.41, 394.45, 394.42, 394.39, 0.07, 0.11, False, False, False, True, False, True, False, 394.23, 394.21, 394.26, 394.22, 295821.63, 638420.25, -342811.85
1670858656.0, 394.27, 394.24, 394.33, 394.28, 0.0, -0.01, False, False, False, False, False, False, False, 394.41, 394.39, 394.36, 394.4, 295714.62, 579182.61, 295679.69
1670858771.0, 394.35, 394.3, 394.34, 394.4, 0.04, 0.01, False, False, True, False, False, True, False, 394.59, 394.58, 394.57, 394.58, 295872.11, 0.0, 295658.88
1670859250.0, 394.35, 394.37, 394.33, 394.33, 0.03, 0.04, False, False, False, False, False, False, False, 394.27, 394.26, 394.27, 394.26, 295863.01, 59168.4, 295624.38
1670859560.0, 394.3, 394.33, 394.31, 394.32, -0.03, 0.01, False, False, False, True, False, True, False, 394.22, 394.21, 394.23, 394.22, 295835.24, 0.0, 295622.01
1670861919.0, 395.1, 395.11, 394.81, 395.17, 0.13, 0.17, False, False, False, False, False, False, False, 395.11, 395.09, 395.1, 395.1, 295704.16, 59263.2, 295492.14
1670866215.0, 395.33, 395.35, 395.34, 395.34, -0.02, 0.0, False, False, False, True, False, True, False, 395.29, 395.27, 395.28, 395.28, 295704.37, 0.0, 295491.14
1670866303.0, 395.37, 395.37, 395.35, 395.4, 0.0, 0.0, False, False, False, False, False, False, False, 395.4, 395.39, 395.39, 395.39, 295703.49, 59290.5, 295472.26
1670866345.0, 395.33, 395.35, 395.34, 395.34, -0.02, -0.0, False, False, False, True, False, True, False, 395.27, 395.25, 395.25, 395.26, 295684.49, 0.0, 295471.26
1670866399.0, 395.35, 395.36, 395.35, 395.36, -0.01, -0.0, False, False, False, False, False, False, False, 395.33, 395.32, 395.32, 395.32, 295671.61, 19766.5, 295458.88
1670866415.0, 395.34, 395.35, 395.35, 395.35, -0.01, -0.0, False, False, False, True, False, True, False, 395.3, 395.29, 395.27, 395.3, 295672.11, 0.0, 295458.88
1670866447.0, 395.35, 395.35, 395.35, 395.35, -0.01, -0.0, False, False, False, False, False, False, False, 395.32, 395.31, 395.31, 395.31, 295672.08, 59292.65, 295453.5
1670868395.0, 395.55, 395.59, 395.57, 395.48, -0.03, 0.03, False, False, False, True, False, True, False, 395.36, 395.34, 395.36, 395.35, 295665.73, 0.0, 295452.5
1670869110.0, 395.38, 395.38, 395.48, 395.33, -0.07, -0.07, False, False, False, False, False, False, False, 395.38, 395.37, 395.4, 395.38, 295659.46, 59306.4, 295444.13
1670869875.0, 395.48, 395.45, 395.47, 395.53, -0.01, -0.04, False, False, True, False, False, True, False, 395.66, 395.65, 395.64, 395.65, 295656.36, 0.0, 295443.13
1670871316.0, 395.85, 395.86, 395.69, 395.84, 0.1, 0.11, False, False, False, False, False, False, False, 395.75, 395.74, 395.72, 395.75, 295702.44, 58997.44, 295455.54000000004
1670872121.0, 395.71, 395.73, 395.72, 395.66, -0.01, 0.03, False, False, False, True, False, True, False, 395.58, 395.57, 395.57, 395.57, 295666.4, 0.0, 295453.17
1670872524.0, 395.69, 395.68, 395.7, 395.67, -0.01, -0.01, False, False, False, False, False, False, False, 395.74, 395.72, 395.73, 395.73, 295637.7, 0.0, 295424.47
1670873226.0, 395.68, 395.65, 395.67, 395.73, -0.01, -0.03, False, False, True, False, False, True, False, 395.87, 395.86, 395.86, 395.87, 295637.7, 0.0, 295424.47
1670873463.0, 395.65, 395.67, 395.66, 395.66, -0.01, -0.01, False, False, False, False, False, False, False, 395.55, 395.54, 395.53, 395.55, 295618.28, 58966.21, 295374.3
1670873464.0, 395.65, 395.67, 395.66, 395.66, -0.01, -0.01, False, False, False, True, False, True, False, 395.53, 395.51, 395.54, 395.52, 295585.16, 0.0, 295371.93
1670873705.0, 395.66, 395.64, 395.64, 395.65, -0.01, -0.02, False, False, False, False, False, False, False, 395.72, 395.71, 395.71, 395.72, 295576.83, 58939.93, 295341.25
1670873706.0, 395.65, 395.64, 395.64, 395.64, -0.01, -0.02, False, False, True, False, False, True, False, 395.69, 395.68, 395.7, 395.69, 295553.48, 0.0, 295340.25
1670873724.0, 395.64, 395.64, 395.64, 395.62, -0.02, -0.02, False, False, False, False, False, False, False, 395.64, 395.62, 395.62, 395.63, 295550.99, 58956.32, 295328.82
1670873755.0, 395.63, 395.64, 395.64, 395.62, -0.02, -0.02, False, False, False, True, False, True, False, 395.62, 395.6, 395.64, 395.61, 295539.68, 0.0, 295326.45
1670873786.0, 395.62, 395.63, 395.63, 395.62, -0.02, -0.03, False, False, False, False, False, False, False, 395.62, 395.61, 395.62, 395.62, 295538.2, 58945.0, 295322.58999999997
1670873787.0, 395.62, 395.63, 395.63, 395.61, -0.02, -0.03, False, False, False, True, False, True, False, 395.6, 395.58, 395.6, 395.59, 295534.82, 0.0, 295321.59
1670873796.0, 395.63, 395.63, 395.63, 395.63, -0.03, -0.03, False, False, False, False, False, False, False, 395.65, 395.64, 395.64, 395.64, 295533.05, 58942.31, 295310.28
1670873808.0, 395.64, 395.63, 395.63, 395.63, -0.03, -0.03, False, False, True, False, False, True, False, 395.67, 395.65, 395.64, 395.66, 295522.51, 0.0, 295309.28
1670876097.0, 397.2, 397.2, 396.63, 397.26, 0.31, 0.32, False, False, False, False, False, False, False, 397.17, 397.16, 397.15, 397.17, 295745.38, 19460.64, 295532.35000000003
