timestamp,index,open,high,low,close,volume
2022-11-25 12:55:00-05:00,1669398900,402.05,402.06,401.88,401.92,3117
2022-11-25 12:56:00-05:00,1669398960,401.92,401.93,401.84,401.88,1933
2022-11-25 12:57:00-05:00,1669399020,401.88,402.09,401.86,401.99,2067
2022-11-25 12:58:00-05:00,1669399080,402.0,402.11,401.98,402.11,2393
2022-11-25 12:59:00-05:00,1669399140,402.11,402.3,402.02,402.26,6858
2022-11-28 09:30:00-05:00,1669645800,399.09,399.75,399.0,399.65,4489
2022-11-28 09:31:00-05:00,1669645860,399.69,400.0,399.6,399.89,2954
2022-11-28 09:32:00-05:00,1669645920,399.89,400.18,399.84,400.18,2330
2022-11-28 09:33:00-05:00,1669645980,400.16,400.38,400.0,400.16,2089
2022-11-28 09:34:00-05:00,1669646040,400.13,400.36,400.12,400.35,1120
2022-11-28 09:35:00-05:00,1669646100,400.35,400.81,400.33,400.49,2635
2022-11-28 09:36:00-05:00,1669646160,400.51,400.73,400.51,400.65,1482
2022-11-28 09:37:00-05:00,1669646220,400.65,400.66,400.34,400.38,1899
2022-11-28 09:38:00-05:00,1669646280,400.4,400.5,400.31,400.49,1228
2022-11-28 09:39:00-05:00,1669646340,400.5,400.52,400.37,400.46,670
2022-11-28 09:40:00-05:00,1669646400,400.48,400.49,400.13,400.18,1238
2022-11-28 09:41:00-05:00,1669646460,400.18,400.36,400.11,400.24,1283
2022-11-28 09:42:00-05:00,1669646520,400.2,400.29,400.06,400.17,1230
2022-11-28 09:43:00-05:00,1669646580,400.16,400.31,400.13,400.26,1035
2022-11-28 09:44:00-05:00,1669646640,400.26,400.3,400.16,400.28,1085
2022-11-28 09:45:00-05:00,1669646700,400.27,400.56,400.26,400.41,1731
2022-11-28 09:46:00-05:00,1669646760,400.42,400.46,400.15,400.16,1211
2022-11-28 09:47:00-05:00,1669646820,400.15,400.32,400.11,400.28,678
2022-11-28 09:48:00-05:00,1669646880,400.27,400.29,400.06,400.11,609
2022-11-28 09:49:00-05:00,1669646940,400.12,400.2,400.04,400.14,920
2022-11-28 09:50:00-05:00,1669647000,400.16,400.18,400.0,400.04,889
2022-11-28 09:51:00-05:00,1669647060,400.04,400.21,399.9,400.16,2041
2022-11-28 09:52:00-05:00,1669647120,400.19,400.22,400.07,400.12,1223
2022-11-28 09:53:00-05:00,1669647180,400.14,400.2,400.08,400.2,1002
2022-11-28 09:54:00-05:00,1669647240,400.18,400.18,399.94,400.05,641
2022-11-28 09:55:00-05:00,1669647300,400.02,400.02,399.78,399.83,2338
2022-11-28 09:56:00-05:00,1669647360,399.82,399.96,399.61,399.72,1459
2022-11-28 09:57:00-05:00,1669647420,399.71,399.79,399.66,399.72,1345
2022-11-28 09:58:00-05:00,1669647480,399.72,399.83,399.63,399.83,1296
2022-11-28 09:59:00-05:00,1669647540,399.83,399.9,399.74,399.87,948
2022-11-28 10:00:00-05:00,1669647600,399.85,399.85,399.56,399.62,974
2022-11-28 10:01:00-05:00,1669647660,399.62,399.77,399.61,399.73,775
2022-11-28 10:02:00-05:00,1669647720,399.75,399.85,399.66,399.8,1749
2022-11-28 10:03:00-05:00,1669647780,399.81,399.85,399.61,399.71,742
2022-11-28 10:04:00-05:00,1669647840,399.7,399.94,399.59,399.9,1383
2022-11-28 10:05:00-05:00,1669647900,399.91,400.01,399.85,399.85,999
2022-11-28 10:06:00-05:00,1669647960,399.86,399.86,399.64,399.71,556
2022-11-28 10:07:00-05:00,1669648020,399.73,399.82,399.64,399.75,575
2022-11-28 10:08:00-05:00,1669648080,399.74,399.86,399.65,399.68,584
2022-11-28 10:09:00-05:00,1669648140,399.67,399.9,399.67,399.81,625
2022-11-28 10:10:00-05:00,1669648200,399.8,399.98,399.75,399.77,995
2022-11-28 10:11:00-05:00,1669648260,399.76,399.81,399.7,399.75,576
2022-11-28 10:12:00-05:00,1669648320,399.74,399.84,399.52,399.82,1314
2022-11-28 10:13:00-05:00,1669648380,399.82,400.03,399.71,399.93,995
2022-11-28 10:14:00-05:00,1669648440,399.96,400.12,399.89,400.09,1398
2022-11-28 10:15:00-05:00,1669648500,400.08,400.1,399.96,400.03,1303
2022-11-28 10:16:00-05:00,1669648560,400.02,400.08,399.89,400.0,714
2022-11-28 10:17:00-05:00,1669648620,400.0,400.02,399.88,399.95,590
2022-11-28 10:18:00-05:00,1669648680,399.93,400.02,399.91,399.99,267
2022-11-28 10:19:00-05:00,1669648740,400.01,400.17,400.01,400.09,647
2022-11-28 10:20:00-05:00,1669648800,400.09,400.24,399.75,399.89,1243
2022-11-28 10:21:00-05:00,1669648860,399.88,399.96,399.58,399.62,1043
2022-11-28 10:22:00-05:00,1669648920,399.63,399.68,399.32,399.37,1830
2022-11-28 10:23:00-05:00,1669648980,399.38,399.47,399.29,399.34,1371
2022-11-28 10:24:00-05:00,1669649040,399.33,399.34,399.12,399.3,1447
2022-11-28 10:25:00-05:00,1669649100,399.3,399.35,398.82,398.95,2743
2022-11-28 10:26:00-05:00,1669649160,398.97,399.2,398.92,399.08,4260
2022-11-28 10:27:00-05:00,1669649220,399.07,399.15,399.02,399.05,1224
2022-11-28 10:28:00-05:00,1669649280,399.05,399.13,398.92,399.0,1756
