time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1670857200.0, 394.36, 394.32, 394.32, 394.47, 0.15, 0.07, False, False, False, False, False, False, False, 394.64, 394.63, 394.62, 394.63, 296313.83, 638912.45, -342811.85
1670857201.0, 394.36, 394.32, 394.32, 394.47, 0.15, 0.07, False, False, False, False, False, False, False, 394.62, 394.61, 394.61, 394.62, 296313.83, 638912.45, -342811.85
1670857202.0, 394.36, 394.32, 394.32, 394.48, 0.15, 0.07, False, False, False, False, False, False, False, 394.67, 394.66, 394.62, 394.67, 296313.83, 638912.45, -342811.85
1670857203.0, 394.35, 394.32, 394.32, 394.46, 0.15, 0.07, False, False, False, False, False, False, False, 394.59, 394.57, 394.6, 394.58, 296313.83, 638912.45, -342811.85
1670857204.0, 394.35, 394.32, 394.32, 394.46, 0.15, 0.07, False, False, False, False, False, False, False, 394.59, 394.57, 394.58, 394.58, 296313.83, 638912.45, -342811.85
1670857205.0, 394.37, 394.35, 394.33, 394.49, 0.14, 0.08, False, False, False, False, False, False, False, 394.58, 394.56, 394.59, 394.57, 296313.83, 638912.45, -342811.85
1670857206.0, 394.37, 394.35, 394.33, 394.49, 0.14, 0.08, False, False, False, False, False, False, False, 394.58, 394.56, 394.58, 394.57, 296313.83, 638912.45, -342811.85
1670857207.0, 394.36, 394.35, 394.33, 394.49, 0.14, 0.08, False, False, False, False, False, False, False, 394.57, 394.56, 394.57, 394.56, 296313.83, 638912.45, -342811.85
1670857209.0, 394.36, 394.35, 394.33, 394.47, 0.14, 0.08, False, False, False, False, False, False, False, 394.52, 394.51, 394.52, 394.51, 296313.83, 638912.45, -342811.85
1670857210.0, 394.36, 394.35, 394.33, 394.48, 0.15, 0.08, False, False, False, False, False, False, False, 394.57, 394.55, 394.56, 394.56, 296313.83, 638912.45, -342811.85
1670857211.0, 394.37, 394.35, 394.33, 394.49, 0.15, 0.08, False, False, False, False, False, False, False, 394.6, 394.59, 394.59, 394.6, 296313.83, 638912.45, -342811.85
1670857212.0, 394.36, 394.35, 394.33, 394.48, 0.15, 0.08, False, False, False, False, False, False, False, 394.56, 394.54, 394.57, 394.55, 296313.83, 638912.45, -342811.85
1670857213.0, 394.36, 394.35, 394.33, 394.48, 0.15, 0.08, False, False, False, False, False, False, False, 394.56, 394.55, 394.53, 394.56, 296313.83, 638912.45, -342811.85
1670857214.0, 394.37, 394.35, 394.33, 394.49, 0.15, 0.08, False, False, False, False, False, False, False, 394.59, 394.57, 394.57, 394.58, 296313.83, 638912.45, -342811.85
1670857215.0, 394.37, 394.35, 394.33, 394.49, 0.14, 0.08, False, False, False, False, False, False, False, 394.59, 394.57, 394.59, 394.58, 296313.83, 638912.45, -342811.85
1670857216.0, 394.37, 394.35, 394.33, 394.49, 0.14, 0.08, False, False, False, False, False, False, False, 394.56, 394.54, 394.57, 394.55, 296313.83, 638912.45, -342811.85
1670857217.0, 394.36, 394.35, 394.33, 394.48, 0.14, 0.08, False, False, False, False, False, False, False, 394.55, 394.54, 394.54, 394.55, 296313.83, 638912.45, -342811.85
1670857218.0, 394.38, 394.35, 394.34, 394.51, 0.14, 0.08, False, False, False, False, False, False, False, 394.67, 394.65, 394.64, 394.66, 296313.83, 638912.45, -342811.85
1670857219.0, 394.38, 394.35, 394.34, 394.51, 0.14, 0.08, False, False, False, False, False, False, False, 394.67, 394.66, 394.66, 394.67, 296313.83, 638912.45, -342811.85
1670857221.0, 394.39, 394.36, 394.34, 394.53, 0.15, 0.08, False, False, False, False, False, False, False, 394.68, 394.67, 394.66, 394.68, 296313.83, 638912.45, -342811.85
1670857222.0, 394.39, 394.36, 394.34, 394.53, 0.15, 0.08, False, False, False, False, False, False, False, 394.68, 394.67, 394.66, 394.68, 296313.83, 638912.45, -342811.85
1670857223.0, 394.39, 394.36, 394.34, 394.53, 0.15, 0.08, False, False, False, False, False, False, False, 394.68, 394.67, 394.68, 394.68, 296313.83, 638912.45, -342811.85
1670857224.0, 394.39, 394.36, 394.34, 394.52, 0.15, 0.08, False, False, False, False, False, False, False, 394.67, 394.65, 394.67, 394.66, 296313.83, 638912.45, -342811.85
1670857225.0, 394.38, 394.36, 394.34, 394.51, 0.15, 0.08, False, False, False, False, False, False, False, 394.64, 394.63, 394.64, 394.63, 296313.83, 638912.45, -342811.85
1670857226.0, 394.39, 394.36, 394.34, 394.52, 0.15, 0.08, False, False, False, False, False, False, False, 394.67, 394.66, 394.63, 394.67, 296313.83, 638912.45, -342811.85
1670857227.0, 394.39, 394.36, 394.34, 394.52, 0.15, 0.08, False, False, False, False, False, False, False, 394.68, 394.67, 394.66, 394.68, 296313.83, 638912.45, -342811.85
1670857228.0, 394.38, 394.36, 394.34, 394.51, 0.15, 0.08, False, False, False, False, False, False, False, 394.64, 394.62, 394.64, 394.63, 296313.83, 638912.45, -342811.85
1670857229.0, 394.38, 394.36, 394.33, 394.5, 0.15, 0.08, False, False, False, False, False, False, False, 394.58, 394.57, 394.61, 394.57, 296313.83, 638912.45, -342811.85
1670857230.0, 394.38, 394.36, 394.34, 394.51, 0.15, 0.08, False, False, False, False, False, False, False, 394.63, 394.62, 394.63, 394.62, 296313.83, 638912.45, -342811.85
1670857231.0, 394.38, 394.36, 394.33, 394.5, 0.15, 0.08, False, False, False, False, False, False, False, 394.6, 394.59, 394.62, 394.6, 296313.83, 638912.45, -342811.85
1670857232.0, 394.37, 394.36, 394.33, 394.5, 0.15, 0.08, False, False, False, False, False, False, False, 394.57, 394.55, 394.59, 394.56, 296313.83, 638912.45, -342811.85
1670857234.0, 394.36, 394.36, 394.33, 394.48, 0.15, 0.08, False, False, False, False, False, False, False, 394.51, 394.5, 394.52, 394.5, 296313.83, 638912.45, -342811.85
1670857235.0, 394.36, 394.36, 394.33, 394.48, 0.15, 0.08, False, False, False, False, False, False, False, 394.52, 394.51, 394.5, 394.51, 296313.83, 638912.45, -342811.85
1670857236.0, 394.36, 394.35, 394.33, 394.47, 0.14, 0.08, False, False, False, False, False, False, False, 394.54, 394.53, 394.54, 394.53, 296313.83, 638912.45, -342811.85
1670857237.0, 394.36, 394.35, 394.33, 394.47, 0.14, 0.08, False, False, False, False, False, False, False, 394.54, 394.52, 394.52, 394.53, 296313.83, 638912.45, -342811.85
1670857238.0, 394.37, 394.35, 394.33, 394.5, 0.14, 0.08, False, False, False, False, False, False, False, 394.64, 394.62, 394.61, 394.63, 296313.83, 638912.45, -342811.85
1670857239.0, 394.37, 394.35, 394.33, 394.49, 0.14, 0.08, False, False, False, False, False, False, False, 394.62, 394.61, 394.64, 394.62, 296313.83, 638912.45, -342811.85
1670857240.0, 394.39, 394.36, 394.34, 394.53, 0.15, 0.08, False, False, False, False, False, False, False, 394.68, 394.67, 394.64, 394.68, 296313.83, 638912.45, -342811.85
1670857241.0, 394.39, 394.36, 394.34, 394.52, 0.15, 0.08, False, False, False, False, False, False, False, 394.66, 394.65, 394.68, 394.65, 296313.83, 638912.45, -342811.85
1670857242.0, 394.4, 394.36, 394.34, 394.54, 0.15, 0.08, False, False, False, False, False, False, False, 394.73, 394.72, 394.67, 394.73, 296313.83, 638912.45, -342811.85
