2022-11-15 09:30:21-05:00,EXIT: Trail 1,401.7,397.44,397.43,397.85,398.19,-0.34,-0.39
2022-11-15 09:47:08-05:00,EXIT: Trail 1,400.63,400.62,399.34,399.13,398.78,0.35,-0.09
2022-11-15 09:50:06-05:00,EXIT: Trail 1,400.61,400.56,399.48,399.08,398.76,0.32,-0.1
2022-11-15 09:50:15-05:00,EXIT: Trail 1,400.55,400.55,399.48,399.08,398.76,0.32,-0.1
2022-11-15 09:50:19-05:00,EXIT: Trail 1,400.61,400.56,399.48,399.08,398.76,0.32,-0.1
2022-11-15 09:50:50-05:00,EXIT: Trail 1,400.6,400.61,399.53,399.34,398.91,0.43,0.01
2022-11-15 09:50:51-05:00,EXIT: Trail 1,400.63,400.61,399.53,399.34,398.91,0.43,0.01
2022-11-15 09:50:57-05:00,EXIT: Trail 1,400.63,400.61,399.53,399.34,398.91,0.43,0.01
2022-11-15 09:50:58-05:00,EXIT: Trail 1,400.63,400.61,399.53,399.34,398.91,0.43,0.01
2022-11-15 09:51:09-05:00,EXIT: Trail 1,400.55,400.59,399.52,399.32,398.9,0.42,0.01
2022-11-15 09:51:16-05:00,EXIT: Trail 1,400.61,400.59,399.53,399.32,398.9,0.42,0.01
2022-11-15 09:51:29-05:00,EXIT: Trail 1,400.65,400.64,399.57,399.32,398.9,0.42,0.01
2022-11-15 09:51:42-05:00,EXIT: Trail 1,400.66,400.64,399.57,399.31,398.9,0.41,0.01
2022-11-15 09:52:00-05:00,EXIT: Trail 1,400.65,400.64,399.57,399.31,398.9,0.41,0.01
2022-11-15 09:52:03-05:00,EXIT: Trail 1,400.66,400.65,399.57,399.32,398.9,0.42,0.01
2022-11-15 09:52:25-05:00,EXIT: Trail 1,400.71,400.72,399.63,399.35,398.91,0.44,0.01
2022-11-15 09:52:28-05:00,EXIT: Trail 1,400.76,400.72,399.63,399.35,398.91,0.44,0.01
2022-11-15 09:52:41-05:00,EXIT: Trail 1,400.7,400.7,399.62,399.33,398.91,0.42,0.01
2022-11-15 09:52:42-05:00,EXIT: Trail 1,400.74,400.71,399.62,399.33,398.91,0.42,0.01
2022-11-15 09:52:58-05:00,EXIT: Trail 1,400.69,400.7,399.62,399.33,398.91,0.42,0.01
2022-11-15 09:52:59-05:00,EXIT: Trail 1,400.76,400.71,399.63,399.33,398.91,0.42,0.01
2022-11-15 09:53:26-05:00,EXIT: Trail 1,400.77,400.78,399.68,399.35,398.91,0.44,0.01
2022-11-15 09:53:35-05:00,EXIT: Trail 1,400.8,400.79,399.68,399.35,398.91,0.44,0.01
2022-11-15 09:54:10-05:00,EXIT: Trail 1,400.79,400.8,399.68,399.36,398.92,0.44,0.01
2022-11-15 09:54:11-05:00,EXIT: Trail 1,400.83,400.8,399.68,399.36,398.92,0.44,0.01
2022-11-15 09:54:16-05:00,EXIT: Trail 1,400.78,400.79,399.68,399.36,398.92,0.44,0.01
2022-11-15 09:54:17-05:00,EXIT: Trail 1,400.81,400.8,399.68,399.36,398.92,0.44,0.01
2022-11-15 09:54:25-05:00,EXIT: Trail 1,400.87,400.89,399.73,399.35,398.92,0.43,0.01
2022-11-15 09:55:39-05:00,EXIT: Trail 1,400.83,400.82,399.75,399.51,399.02,0.49,0.11
2022-11-15 09:56:02-05:00,EXIT: Trail 1,400.81,400.82,399.75,399.52,399.02,0.5,0.11
2022-11-15 09:56:03-05:00,EXIT: Trail 1,400.88,400.83,399.76,399.52,399.02,0.5,0.11
2022-11-15 10:06:41-05:00,EXIT: Trail 1,401.61,401.62,400.53,400.25,399.47,0.78,0.35
2022-11-15 10:15:55-05:00,EXIT: Trail 1,401.1,401.07,400.65,400.38,399.64,0.74,0.46
2022-11-15 10:16:03-05:00,EXIT: Trail 1,401.03,401.08,400.66,400.41,399.65,0.76,0.46
2022-11-15 10:16:31-05:00,EXIT: Trail 1,401.11,401.08,400.64,400.39,399.64,0.75,0.46
2022-11-15 10:16:55-05:00,EXIT: Trail 1,401.1,401.1,400.65,400.42,399.66,0.76,0.46
2022-11-15 10:18:14-05:00,EXIT: Trail 1,401.11,401.09,400.64,400.39,399.64,0.75,0.46
2022-11-15 10:18:31-05:00,EXIT: Trail 1,401.01,401.1,400.64,400.41,399.65,0.76,0.46
2022-11-15 10:19:12-05:00,EXIT: Trail 1,401.13,401.1,400.64,400.4,399.65,0.75,0.46
2022-11-15 10:19:21-05:00,EXIT: Trail 1,401.1,401.11,400.64,400.4,399.65,0.75,0.46
2022-11-15 10:19:22-05:00,EXIT: Trail 1,401.13,401.12,400.64,400.4,399.65,0.75,0.46
2022-11-15 10:19:33-05:00,EXIT: Trail 1,400.87,401.08,400.63,400.4,399.65,0.75,0.46
2022-11-15 10:23:25-05:00,EXIT: Trail 1,400.95,400.93,400.59,400.43,399.71,0.72,0.49
2022-11-15 10:31:16-05:00,EXIT: Trail 1,401.32,401.33,400.79,400.6,400.01,0.59,0.51
2022-11-15 10:31:20-05:00,EXIT: Trail 1,401.35,401.34,400.79,400.6,400.01,0.59,0.51
2022-11-15 10:32:18-05:00,EXIT: Trail 1,401.36,401.36,400.81,400.61,400.01,0.6,0.51
2022-11-15 10:32:22-05:00,EXIT: Trail 1,401.37,401.36,400.83,400.59,400.0,0.59,0.51
2022-11-15 10:32:27-05:00,EXIT: Trail 1,401.35,401.36,400.82,400.59,400.0,0.59,0.51
2022-11-15 10:32:30-05:00,EXIT: Trail 1,401.37,401.36,400.83,400.59,400.0,0.59,0.51
2022-11-15 10:35:46-05:00,EXIT: Trail 1,401.46,401.47,400.92,400.73,400.14,0.59,0.52
2022-11-15 10:42:09-05:00,EXIT: Trail 1,401.35,401.28,400.97,400.76,400.21,0.55,0.51
2022-11-15 10:43:12-05:00,EXIT: Trail 1,401.18,401.27,400.98,400.78,400.22,0.56,0.51
2022-11-15 10:43:32-05:00,EXIT: Trail 1,401.4,401.28,400.99,400.74,400.21,0.53,0.5
2022-11-15 10:43:44-05:00,EXIT: Trail 1,401.25,401.28,400.99,400.76,400.22,0.54,0.51
2022-11-15 10:43:48-05:00,EXIT: Trail 1,401.37,401.3,400.99,400.76,400.22,0.54,0.51
2022-11-15 10:44:39-05:00,EXIT: Trail 1,401.26,401.34,401.02,400.8,400.23,0.57,0.51
2022-11-15 10:44:58-05:00,EXIT: Trail 1,401.39,401.32,401.01,400.75,400.21,0.54,0.51
2022-11-15 10:45:14-05:00,EXIT: Trail 1,401.36,401.34,401.02,400.78,400.22,0.56,0.51
2022-11-15 10:45:41-05:00,EXIT: Trail 1,401.5,401.38,401.04,400.87,400.34,0.53,0.51
2022-11-15 10:46:44-05:00,EXIT: Trail 1,401.29,401.38,401.05,400.86,400.33,0.53,0.51
2022-11-15 10:50:04-05:00,EXIT: Trail 1,400.17,400.92,400.93,400.69,400.25,0.44,0.49
2022-11-15 10:54:50-05:00,EXIT: Trail 1,400.64,400.61,400.84,400.62,400.29,0.33,0.46
2022-11-15 10:57:16-05:00,EXIT: Trail 1,400.68,400.69,400.86,400.64,400.35,0.29,0.44
2022-11-15 10:57:30-05:00,EXIT: Trail 1,400.7,400.7,400.86,400.62,400.33,0.29,0.44
2022-11-15 10:59:06-05:00,EXIT: Trail 1,400.61,400.7,400.87,400.61,400.33,0.28,0.44
2022-11-15 11:19:04-05:00,EXIT: Trail 1,400.46,400.47,400.59,400.53,400.36,0.17,0.29
2022-11-15 11:19:08-05:00,EXIT: Trail 1,400.46,400.47,400.59,400.53,400.36,0.17,0.29
2022-11-15 11:29:18-05:00,EXIT: Trail 1,400.09,400.3,400.5,400.5,400.35,0.15,0.25
2022-11-15 11:29:19-05:00,EXIT: Trail 1,400.04,400.29,400.5,400.5,400.35,0.15,0.25
2022-11-15 11:35:33-05:00,EXIT: Trail 1,401.21,400.99,400.72,400.76,400.46,0.3,0.26
2022-11-15 11:35:34-05:00,EXIT: Trail 1,401.2,400.99,400.72,400.76,400.46,0.3,0.26
2022-11-15 11:38:09-05:00,EXIT: Trail 1,400.86,400.95,400.72,400.69,400.43,0.26,0.25
2022-11-15 11:38:41-05:00,EXIT: Trail 1,401.04,400.99,400.74,400.7,400.43,0.27,0.26
2022-11-15 11:38:48-05:00,EXIT: Trail 1,400.95,400.98,400.74,400.7,400.43,0.27,0.26
2022-11-15 11:38:57-05:00,EXIT: Trail 1,401.0,400.98,400.74,400.7,400.43,0.27,0.26
2022-11-15 11:39:05-05:00,EXIT: Trail 1,400.99,400.97,400.74,400.69,400.43,0.26,0.25
2022-11-15 11:39:06-05:00,EXIT: Trail 1,400.98,400.97,400.74,400.69,400.43,0.26,0.25
2022-11-15 11:39:16-05:00,EXIT: Trail 1,400.96,400.97,400.74,400.69,400.43,0.26,0.25
2022-11-15 11:39:18-05:00,EXIT: Trail 1,400.99,400.97,400.74,400.69,400.43,0.26,0.25
2022-11-15 11:44:02-05:00,EXIT: Trail 1,401.02,401.04,400.82,400.78,400.46,0.32,0.28
2022-11-15 11:46:21-05:00,EXIT: Trail 1,401.11,401.03,400.86,400.83,400.48,0.35,0.29
2022-11-15 11:46:38-05:00,EXIT: Trail 1,400.93,401.01,400.85,400.83,400.48,0.35,0.29
2022-11-15 11:48:33-05:00,EXIT: Trail 1,400.98,400.96,400.86,400.81,400.47,0.34,0.29
2022-11-15 11:48:43-05:00,EXIT: Trail 1,400.9,400.94,400.85,400.8,400.47,0.33,0.29
