2022-11-16 09:30:21-05:00,EXIT: Trail 1,396.77,397.84,398.29,398.19,398.38,-0.19,-0.1
2022-11-16 09:39:55-05:00,EXIT: Trail 1,397.43,397.45,397.99,398.18,398.38,-0.2,-0.11
2022-11-16 09:39:56-05:00,EXIT: Trail 1,397.4,397.44,397.99,398.18,398.38,-0.2,-0.11
2022-11-16 09:43:33-05:00,EXIT: Trail 1,397.35,397.26,397.83,398.0,398.28,-0.28,-0.14
2022-11-16 09:43:53-05:00,EXIT: Trail 1,397.23,397.27,397.84,398.04,398.3,-0.26,-0.14
2022-11-16 09:44:07-05:00,EXIT: Trail 1,397.14,397.24,397.83,398.02,398.28,-0.26,-0.14
2022-11-16 09:44:08-05:00,EXIT: Trail 1,397.17,397.25,397.83,398.02,398.28,-0.26,-0.14
2022-11-16 09:46:38-05:00,EXIT: Trail 1,396.8,397.18,397.74,397.85,398.18,-0.33,-0.17
2022-11-16 09:46:39-05:00,EXIT: Trail 1,396.74,397.18,397.74,397.85,398.18,-0.33,-0.17
2022-11-16 09:58:16-05:00,EXIT: Trail 1,396.37,396.35,397.18,397.27,397.79,-0.52,-0.3
2022-11-16 09:58:48-05:00,EXIT: Trail 1,396.27,396.34,397.14,397.3,397.81,-0.51,-0.3
2022-11-16 09:59:12-05:00,EXIT: Trail 1,396.38,396.35,397.15,397.3,397.81,-0.51,-0.3
2022-11-16 09:59:26-05:00,EXIT: Trail 1,396.33,396.34,397.11,397.3,397.81,-0.51,-0.3
2022-11-16 09:59:35-05:00,EXIT: Trail 1,396.37,396.35,397.11,397.3,397.81,-0.51,-0.3
2022-11-16 09:59:37-05:00,EXIT: Trail 1,396.33,396.34,397.11,397.3,397.81,-0.51,-0.3
2022-11-16 10:02:20-05:00,EXIT: Trail 1,396.62,396.47,397.09,397.19,397.71,-0.52,-0.34
2022-11-16 10:04:55-05:00,EXIT: Trail 1,396.45,396.46,397.01,397.16,397.7,-0.54,-0.35
2022-11-16 10:05:04-05:00,EXIT: Trail 1,396.53,396.47,397.02,397.15,397.7,-0.55,-0.35
2022-11-16 10:05:11-05:00,EXIT: Trail 1,396.43,396.45,397.01,397.15,397.7,-0.55,-0.35
2022-11-16 10:05:48-05:00,EXIT: Trail 1,396.45,396.45,396.98,397.02,397.59,-0.57,-0.39
2022-11-16 10:06:55-05:00,EXIT: Trail 1,396.45,396.49,396.98,397.07,397.61,-0.54,-0.39
2022-11-16 10:10:05-05:00,EXIT: Trail 1,396.38,396.33,396.87,397.0,397.58,-0.58,-0.39
2022-11-16 10:10:15-05:00,EXIT: Trail 1,396.29,396.32,396.87,397.0,397.58,-0.58,-0.39
2022-11-16 10:14:00-05:00,EXIT: Trail 1,396.58,396.45,396.85,397.01,397.52,-0.51,-0.41
2022-11-16 10:14:19-05:00,EXIT: Trail 1,396.34,396.37,396.82,396.95,397.49,-0.54,-0.42
2022-11-16 10:29:17-05:00,EXIT: Trail 1,396.3,396.33,396.59,396.69,397.19,-0.5,-0.46
2022-11-16 10:29:27-05:00,EXIT: Trail 1,396.27,396.32,396.57,396.7,397.19,-0.49,-0.46
2022-11-16 10:30:09-05:00,EXIT: Trail 1,396.31,396.33,396.57,396.7,397.19,-0.49,-0.46
2022-11-16 10:30:13-05:00,EXIT: Trail 1,396.26,396.33,396.57,396.7,397.19,-0.49,-0.46
2022-11-16 10:30:56-05:00,EXIT: Trail 1,396.29,396.32,396.56,396.65,397.1,-0.45,-0.45
2022-11-16 10:34:27-05:00,EXIT: Trail 1,397.1,396.64,396.63,396.77,397.16,-0.39,-0.44
2022-11-16 10:36:13-05:00,EXIT: Trail 1,396.4,396.53,396.61,396.75,397.09,-0.34,-0.42
2022-11-16 10:55:21-05:00,EXIT: Trail 1,395.31,395.78,396.24,396.24,396.64,-0.4,-0.38
2022-11-16 11:00:24-05:00,EXIT: Trail 1,395.7,395.68,396.11,396.2,396.57,-0.37,-0.38
2022-11-16 11:20:31-05:00,EXIT: Trail 1,396.4,395.98,395.97,396.11,396.43,-0.32,-0.37
2022-11-16 11:34:37-05:00,EXIT: Trail 1,396.38,396.39,396.18,396.18,396.45,-0.27,-0.34
2022-11-16 11:34:41-05:00,EXIT: Trail 1,396.41,396.39,396.18,396.16,396.44,-0.28,-0.34
2022-11-16 11:34:58-05:00,EXIT: Trail 1,396.29,396.37,396.17,396.16,396.44,-0.28,-0.34
2022-11-16 11:40:45-05:00,EXIT: Trail 1,396.31,396.25,396.18,396.16,396.44,-0.28,-0.32
2022-11-16 11:42:38-05:00,EXIT: Trail 1,396.26,396.28,396.2,396.19,396.45,-0.26,-0.31
2022-11-16 11:42:41-05:00,EXIT: Trail 1,396.32,396.28,396.2,396.18,396.45,-0.27,-0.32
2022-11-16 11:44:18-05:00,EXIT: Trail 1,396.28,396.29,396.21,396.19,396.45,-0.26,-0.31
2022-11-16 11:44:41-05:00,EXIT: Trail 1,396.33,396.3,396.22,396.18,396.45,-0.27,-0.32
2022-11-16 11:49:18-05:00,EXIT: Trail 1,396.48,396.46,396.28,396.27,396.47,-0.2,-0.29
2022-11-16 11:49:19-05:00,EXIT: Trail 1,396.52,396.47,396.28,396.27,396.47,-0.2,-0.29
2022-11-16 11:49:39-05:00,EXIT: Trail 1,396.48,396.47,396.29,396.26,396.47,-0.21,-0.29
2022-11-16 11:49:42-05:00,EXIT: Trail 1,396.5,396.47,396.29,396.25,396.47,-0.22,-0.3
2022-11-16 11:50:08-05:00,EXIT: Trail 1,396.44,396.46,396.29,396.25,396.47,-0.22,-0.3
2022-11-16 11:50:20-05:00,EXIT: Trail 1,396.49,396.47,396.29,396.25,396.47,-0.22,-0.3
2022-11-16 11:51:32-05:00,EXIT: Trail 1,396.5,396.52,396.32,396.32,396.51,-0.19,-0.27
2022-11-16 11:53:58-05:00,EXIT: Trail 1,396.48,396.46,396.32,396.29,396.5,-0.21,-0.28
2022-11-16 11:54:12-05:00,EXIT: Trail 1,396.47,396.47,396.32,396.3,396.5,-0.2,-0.27
2022-11-16 11:55:23-05:00,EXIT: Trail 1,396.54,396.48,396.34,396.32,396.52,-0.2,-0.26
2022-11-16 11:58:45-05:00,EXIT: Trail 1,396.53,396.53,396.39,396.33,396.52,-0.19,-0.26
2022-11-16 11:58:54-05:00,EXIT: Trail 1,396.64,396.55,396.39,396.33,396.52,-0.19,-0.26
2022-11-16 11:59:48-05:00,EXIT: Trail 1,396.53,396.54,396.4,396.34,396.53,-0.19,-0.26
2022-11-16 12:09:01-05:00,EXIT: Trail 1,396.58,396.35,396.33,396.34,396.52,-0.18,-0.24
2022-11-16 12:10:33-05:00,EXIT: Trail 1,396.34,396.35,396.33,396.34,396.52,-0.18,-0.23
2022-11-16 12:10:43-05:00,EXIT: Trail 1,396.37,396.35,396.33,396.33,396.51,-0.18,-0.23
2022-11-16 12:13:06-05:00,EXIT: Trail 1,396.26,396.36,396.32,396.33,396.51,-0.18,-0.23
2022-11-16 12:21:21-05:00,EXIT: Trail 1,395.83,396.06,396.21,396.19,396.44,-0.25,-0.23
2022-11-16 12:24:13-05:00,EXIT: Trail 1,395.86,396.0,396.17,396.19,396.44,-0.25,-0.23
2022-11-16 12:24:14-05:00,EXIT: Trail 1,395.89,396.0,396.17,396.19,396.44,-0.25,-0.23
2022-11-16 12:24:51-05:00,EXIT: Trail 1,396.22,396.03,396.17,396.19,396.44,-0.25,-0.23
2022-11-16 12:30:56-05:00,EXIT: Trail 1,396.44,396.21,396.2,396.23,396.44,-0.21,-0.23
2022-11-16 12:31:10-05:00,EXIT: Trail 1,396.14,396.18,396.2,396.24,396.45,-0.21,-0.23
2022-11-16 12:31:22-05:00,EXIT: Trail 1,396.22,396.21,396.2,396.22,396.44,-0.22,-0.23
2022-11-16 12:52:37-05:00,EXIT: Trail 1,396.92,397.0,396.64,396.6,396.6,0.0,-0.14
2022-11-16 12:57:57-05:00,EXIT: Trail 1,396.97,396.9,396.68,396.62,396.61,0.01,-0.11
2022-11-16 12:58:28-05:00,EXIT: Trail 1,396.84,396.89,396.68,396.63,396.62,0.01,-0.11
2022-11-16 13:10:41-05:00,EXIT: Trail 1,396.71,396.64,396.63,396.63,396.6,0.03,-0.05
2022-11-16 13:13:29-05:00,EXIT: Trail 1,396.66,396.71,396.66,396.64,396.6,0.04,-0.05
