timestamp,index,open,high,low,close,volume
2022-11-11 09:30:00-05:00,1668177000,395.59,395.9,395.27,395.3,6363
2022-11-11 09:31:00-05:00,1668177060,395.32,395.42,395.03,395.27,3360
2022-11-11 09:32:00-05:00,1668177120,395.27,395.32,394.69,394.73,3629
2022-11-11 09:33:00-05:00,1668177180,394.72,395.39,394.65,395.05,3184
2022-11-11 09:34:00-05:00,1668177240,395.06,395.27,394.78,394.85,2006
2022-11-11 09:35:00-05:00,1668177300,394.84,395.08,394.73,394.74,2122
2022-11-11 09:36:00-05:00,1668177360,394.72,394.9,394.47,394.53,4058
2022-11-11 09:37:00-05:00,1668177420,394.52,394.9,394.49,394.83,1808
2022-11-11 09:38:00-05:00,1668177480,394.85,395.18,394.75,394.9,2264
2022-11-11 09:39:00-05:00,1668177540,394.9,394.92,394.05,394.11,2339
2022-11-11 09:40:00-05:00,1668177600,394.08,394.33,393.98,394.08,2597
2022-11-11 09:41:00-05:00,1668177660,394.07,394.44,393.98,394.16,2904
2022-11-11 09:42:00-05:00,1668177720,394.15,394.45,394.1,394.12,1303
2022-11-11 09:43:00-05:00,1668177780,394.11,394.33,393.61,393.86,2371
2022-11-11 09:44:00-05:00,1668177840,393.89,394.23,393.8,394.21,1727
2022-11-11 09:45:00-05:00,1668177900,394.23,395.15,394.22,394.94,3003
2022-11-11 09:46:00-05:00,1668177960,394.93,395.14,394.78,395.06,2745
2022-11-11 09:47:00-05:00,1668178020,395.05,395.27,394.97,395.14,1636
2022-11-11 09:48:00-05:00,1668178080,395.14,395.38,395.07,395.19,2994
2022-11-11 09:49:00-05:00,1668178140,395.17,395.7,395.15,395.58,1687
2022-11-11 09:50:00-05:00,1668178200,395.61,395.98,395.6,395.83,3582
2022-11-11 09:51:00-05:00,1668178260,395.8,396.01,395.75,395.9,1452
2022-11-11 09:52:00-05:00,1668178320,395.89,396.16,395.87,395.93,2742
2022-11-11 09:53:00-05:00,1668178380,395.94,396.08,395.63,395.8,2247
2022-11-11 09:54:00-05:00,1668178440,395.85,395.85,395.43,395.47,1443
2022-11-11 09:55:00-05:00,1668178500,395.45,395.46,394.98,395.16,3085
2022-11-11 09:56:00-05:00,1668178560,395.16,395.94,395.16,395.93,1823
2022-11-11 09:57:00-05:00,1668178620,395.89,395.97,395.0,395.14,1736
2022-11-11 09:58:00-05:00,1668178680,395.11,395.25,395.07,395.25,1778
2022-11-11 09:59:00-05:00,1668178740,395.22,395.33,395.06,395.16,741
2022-11-11 10:00:00-05:00,1668178800,395.14,395.79,393.68,395.55,8051
2022-11-11 10:01:00-05:00,1668178860,395.55,396.04,394.96,395.13,2921
2022-11-11 10:02:00-05:00,1668178920,395.11,395.59,394.9,395.38,2889
2022-11-11 10:03:00-05:00,1668178980,395.38,395.66,395.12,395.55,3357
2022-11-11 10:04:00-05:00,1668179040,395.56,395.65,395.21,395.27,1466
2022-11-11 10:05:00-05:00,1668179100,395.3,395.98,395.29,395.92,1848
2022-11-11 10:06:00-05:00,1668179160,395.92,396.38,395.56,395.74,2410
2022-11-11 10:07:00-05:00,1668179220,395.74,395.78,394.73,394.95,2637
2022-11-11 10:08:00-05:00,1668179280,394.94,395.29,394.54,395.29,1596
2022-11-11 10:09:00-05:00,1668179340,395.28,395.47,395.05,395.19,1708
2022-11-11 10:10:00-05:00,1668179400,395.18,395.75,395.06,395.74,948
2022-11-11 10:11:00-05:00,1668179460,395.74,396.04,395.59,395.99,1682
2022-11-11 10:12:00-05:00,1668179520,395.98,396.3,395.87,395.89,2157
2022-11-11 10:13:00-05:00,1668179580,395.89,396.23,395.83,396.22,1318
2022-11-11 10:14:00-05:00,1668179640,396.24,396.73,396.16,396.42,1878
2022-11-11 10:15:00-05:00,1668179700,396.4,396.77,396.37,396.53,3130
2022-11-11 10:16:00-05:00,1668179760,396.54,396.69,396.38,396.62,2101
2022-11-11 10:17:00-05:00,1668179820,396.65,397.02,396.61,396.98,2310
2022-11-11 10:18:00-05:00,1668179880,396.99,397.14,396.83,397.02,2773
2022-11-11 10:19:00-05:00,1668179940,397.03,397.12,396.84,396.91,1216
2022-11-11 10:20:00-05:00,1668180000,396.92,397.29,396.78,397.15,2320
2022-11-11 10:21:00-05:00,1668180060,397.15,397.41,397.12,397.35,1670
