timestamp,index,open,high,low,close,volume
2022-11-16 09:30:00-05:00,1668609000,396.78,397.14,396.49,397.1,5934
2022-11-16 09:31:00-05:00,1668609060,397.1,397.31,396.8,397.25,2971
2022-11-16 09:32:00-05:00,1668609120,397.28,397.47,397.04,397.31,2557
2022-11-16 09:33:00-05:00,1668609180,397.3,397.48,396.95,397.47,2410
2022-11-16 09:34:00-05:00,1668609240,397.47,397.78,397.45,397.64,1967
2022-11-16 09:35:00-05:00,1668609300,397.64,397.67,397.09,397.25,1859
2022-11-16 09:36:00-05:00,1668609360,397.27,397.37,397.07,397.19,1499
2022-11-16 09:37:00-05:00,1668609420,397.2,397.29,396.95,397.22,1208
2022-11-16 09:38:00-05:00,1668609480,397.22,397.36,396.92,396.94,1185
2022-11-16 09:39:00-05:00,1668609540,396.97,397.48,396.9,397.31,1667
2022-11-16 09:40:00-05:00,1668609600,397.31,397.37,396.79,396.89,1087
2022-11-16 09:41:00-05:00,1668609660,396.9,397.09,396.83,397.05,788
2022-11-16 09:42:00-05:00,1668609720,397.03,397.18,396.85,396.88,2525
2022-11-16 09:43:00-05:00,1668609780,396.9,397.38,396.79,397.17,1878
2022-11-16 09:44:00-05:00,1668609840,397.18,397.38,397.0,397.0,948
2022-11-16 09:45:00-05:00,1668609900,397.01,397.54,396.98,397.51,1342
2022-11-16 09:46:00-05:00,1668609960,397.51,397.51,396.58,396.61,2822
2022-11-16 09:47:00-05:00,1668610020,396.62,396.91,396.55,396.57,1484
2022-11-16 09:48:00-05:00,1668610080,396.57,396.77,396.36,396.59,1239
2022-11-16 09:49:00-05:00,1668610140,396.59,396.59,396.08,396.19,1528
2022-11-16 09:50:00-05:00,1668610200,396.18,396.56,396.14,396.22,1784
2022-11-16 09:51:00-05:00,1668610260,396.23,396.23,395.92,396.05,1948
2022-11-16 09:52:00-05:00,1668610320,396.02,396.24,396.0,396.19,1654
2022-11-16 09:53:00-05:00,1668610380,396.18,396.37,396.16,396.3,1629
2022-11-16 09:54:00-05:00,1668610440,396.3,396.31,396.01,396.08,1280
2022-11-16 09:55:00-05:00,1668610500,396.09,396.44,396.03,396.27,3491
2022-11-16 09:56:00-05:00,1668610560,396.27,396.27,395.81,395.83,1393
2022-11-16 09:57:00-05:00,1668610620,395.83,396.23,395.73,396.12,1890
2022-11-16 09:58:00-05:00,1668610680,396.12,396.47,396.11,396.33,1174
2022-11-16 09:59:00-05:00,1668610740,396.35,396.42,396.28,396.35,1163
