time, fast, fast1, slow, tLine, macd, signalLine, longBool, shortBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1671462000.0, 382.35, 382.33, 382.89, 382.27, -0.31, -0.36, False, False, False, False, False, False, False, False, False, 1671373800.0, 382.43, 382.43, 382.43, 382.43, 382.43, 382.44, 382.06, 382.21, 1356, 0, 100000.0, 0.0, 100000.0
1671462060.0, 382.32, 382.33, 382.86, 382.23, -0.29, -0.35, False, False, False, False, False, False, False, False, False, 1671373800.0, 382.22, 382.22, 382.22, 382.22, 382.22, 382.43, 382.17, 382.29, 2086, 0, 100000.0, 0.0, 100000.0
1671462120.0, 382.33, 382.32, 382.84, 382.25, -0.27, -0.33, False, False, False, False, False, False, False, False, False, 1671373800.0, 382.29, 382.29, 382.29, 382.29, 382.29, 382.36, 382.13, 382.24, 1745, 0, 100000.0, 0.0, 100000.0
1671462180.0, 382.28, 382.28, 382.8, 382.19, -0.27, -0.32, False, False, False, False, False, False, False, False, False, 1671373800.0, 382.25, 382.25, 382.25, 382.25, 382.25, 382.34, 381.96, 381.97, 1153, 0, 100000.0, 0.0, 100000.0
1671462240.0, 382.21, 382.25, 382.76, 382.11, -0.26, -0.31, False, False, False, False, False, False, False, False, False, 1671373800.0, 381.96, 381.96, 381.96, 381.96, 381.96, 382.25, 381.96, 382.08, 1079, 0, 100000.0, 0.0, 100000.0
1671462300.0, 382.18, 382.21, 382.73, 382.09, -0.27, -0.31, False, False, False, False, False, False, False, False, False, 1671373800.0, 382.09, 382.09, 382.09, 382.09, 382.09, 382.09, 381.8, 381.94, 1015, 0, 100000.0, 0.0, 100000.0
1671462360.0, 382.12, 382.15, 382.7, 382.01, -0.28, -0.3, False, False, False, False, False, False, False, False, False, 1671373800.0, 381.94, 381.94, 381.94, 381.94, 381.94, 382.05, 381.82, 381.83, 1065, 0, 100000.0, 0.0, 100000.0
1671462420.0, 382.07, 382.11, 382.66, 381.96, -0.28, -0.3, False, False, False, False, False, False, False, False, False, 1671373800.0, 381.83, 381.83, 381.83, 381.83, 381.83, 382.1, 381.74, 381.87, 1259, 0, 100000.0, 0.0, 100000.0
1671462480.0, 382.05, 382.08, 382.63, 381.95, -0.28, -0.3, False, False, False, False, False, False, False, False, False, 1671373800.0, 381.88, 381.88, 381.88, 381.88, 381.88, 381.96, 381.83, 381.91, 1503, 0, 100000.0, 0.0, 100000.0
1671462540.0, 382.04, 382.07, 382.61, 381.98, -0.27, -0.3, False, False, False, False, False, False, False, False, False, 1671373800.0, 381.91, 381.91, 381.91, 381.91, 381.91, 382.09, 381.83, 382.04, 658, 0, 100000.0, 0.0, 100000.0
1671462600.0, 382.06, 382.08, 382.6, 382.04, -0.25, -0.29, False, False, False, False, False, False, False, False, False, 1671373800.0, 382.03, 382.03, 382.03, 382.03, 382.03, 382.23, 382.03, 382.19, 1174, 0, 100000.0, 0.0, 100000.0
1671462660.0, 382.1, 382.09, 382.6, 382.12, -0.21, -0.27, False, False, False, False, False, False, False, False, False, 1671373800.0, 382.2, 382.2, 382.2, 382.2, 382.2, 382.38, 382.2, 382.22, 875, 0, 100000.0, 0.0, 100000.0
