timestamp,index,open,high,low,close,volume
2022-12-12 15:32:00-05:00,1670877120,398.28,398.38,398.27,398.3,1786
2022-12-12 15:33:00-05:00,1670877180,398.32,398.49,398.31,398.44,2448
2022-12-12 15:34:00-05:00,1670877240,398.43,398.51,398.41,398.5,1495
2022-12-12 15:35:00-05:00,1670877300,398.51,398.54,398.32,398.4,1673
2022-12-12 15:36:00-05:00,1670877360,398.4,398.56,398.35,398.56,2473
2022-12-12 15:37:00-05:00,1670877420,398.55,398.67,398.53,398.66,2665
2022-12-12 15:38:00-05:00,1670877480,398.66,398.7,398.42,398.42,2053
2022-12-12 15:39:00-05:00,1670877540,398.44,398.6,398.43,398.58,2348
2022-12-12 15:40:00-05:00,1670877600,398.59,398.6,398.48,398.55,2315
2022-12-12 15:41:00-05:00,1670877660,398.54,398.54,398.27,398.29,2380
2022-12-12 15:42:00-05:00,1670877720,398.28,398.29,398.1,398.14,3623
2022-12-12 15:43:00-05:00,1670877780,398.15,398.19,398.0,398.03,3086
2022-12-12 15:44:00-05:00,1670877840,398.03,398.14,397.97,397.97,2601
2022-12-12 15:45:00-05:00,1670877900,397.96,398.2,397.87,398.11,3241
2022-12-12 15:46:00-05:00,1670877960,398.1,398.19,397.95,398.16,3124
2022-12-12 15:47:00-05:00,1670878020,398.16,398.16,398.02,398.05,2164
2022-12-12 15:48:00-05:00,1670878080,398.05,398.12,397.97,398.07,1828
2022-12-12 15:49:00-05:00,1670878140,398.08,398.12,398.02,398.11,1981
2022-12-12 15:50:00-05:00,1670878200,398.1,398.1,397.92,397.97,2459
2022-12-12 15:51:00-05:00,1670878260,397.99,398.04,397.87,397.96,2664
2022-12-12 15:52:00-05:00,1670878320,397.96,398.05,397.88,398.01,2537
2022-12-12 15:53:00-05:00,1670878380,398.01,398.26,397.97,398.25,3517
2022-12-12 15:54:00-05:00,1670878440,398.25,398.3,398.14,398.22,2816
2022-12-12 15:55:00-05:00,1670878500,398.23,398.55,398.23,398.49,3753
2022-12-12 15:56:00-05:00,1670878560,398.49,398.79,398.48,398.79,5106
2022-12-12 15:57:00-05:00,1670878620,398.79,398.82,398.72,398.78,4741
2022-12-12 15:58:00-05:00,1670878680,398.77,398.83,398.67,398.77,6289
2022-12-12 15:59:00-05:00,1670878740,398.77,398.93,398.7,398.91,17101
2022-12-13 09:30:00-05:00,1670941800,410.2,410.49,409.76,409.8,11338
2022-12-13 09:31:00-05:00,1670941860,409.78,409.85,409.27,409.27,4629
2022-12-13 09:32:00-05:00,1670941920,409.26,409.33,408.86,409.03,6820
2022-12-13 09:33:00-05:00,1670941980,409.03,409.11,408.73,408.8,4743
2022-12-13 09:34:00-05:00,1670942040,408.8,409.06,408.38,408.42,4314
