time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, askPrice, bidPrice, lastPrice, midPrice, portfolioValue, positionValue, cash 
1668006000.0, 381.64, 382.12, 382.17, 381.09, -0.23, -0.07, False, False, False, True, False, True, False, 378.71, 378.71, 378.71, 378.71, 100000.0, 0.0, 100000.0
1668006060.0, 381.72, 382.12, 382.2, 381.22, -0.23, -0.07, False, True, False, True, True, True, False, 379.3, 379.3, 379.3, 379.3, 99845.90000000001, -98238.7, 198084.6
1668006120.0, 381.71, 382.12, 382.19, 381.2, -0.23, -0.07, False, True, False, True, True, True, False, 379.22, 379.22, 379.22, 379.22, 99866.62, -98217.98000000001, 198084.6
1668006180.0, 381.73, 382.12, 382.2, 381.23, -0.23, -0.07, False, True, False, True, True, True, False, 379.37, 379.37, 379.37, 379.37, 99827.77, -98256.83, 198084.6
1668006240.0, 381.77, 382.12, 382.21, 381.29, -0.23, -0.07, False, True, False, True, True, True, False, 379.63, 379.63, 379.63, 379.63, 99760.43000000001, -98324.17, 198084.6
1668006300.0, 381.79, 382.12, 382.22, 381.32, -0.23, -0.07, False, True, False, True, True, True, False, 379.78, 379.78, 379.78, 379.78, 99721.58000000002, -98363.01999999999, 198084.6
1668006360.0, 381.82, 382.12, 382.22, 381.37, -0.23, -0.07, False, True, False, True, True, True, False, 380.0, 380.0, 380.0, 380.0, 99664.6, -98420.0, 198084.6
1668006420.0, 381.88, 382.12, 382.24, 381.46, -0.23, -0.07, False, True, False, True, True, True, False, 380.4, 380.4, 380.4, 380.4, 99561.00000000001, -98523.59999999999, 198084.6
1668006480.0, 381.9, 382.12, 382.25, 381.49, -0.23, -0.07, False, True, False, True, True, True, False, 380.53, 380.53, 380.53, 380.53, 99527.33000000002, -98557.26999999999, 198084.6
1668006540.0, 381.85, 382.12, 382.23, 381.42, -0.23, -0.07, False, True, False, True, True, True, False, 380.2, 380.2, 380.2, 380.2, 99612.8, -98471.8, 198084.6
1668006600.0, 381.93, 382.12, 382.26, 381.55, -0.23, -0.07, False, True, False, True, True, True, False, 380.78, 380.78, 380.78, 380.78, 99462.58000000002, -98622.01999999999, 198084.6
1668006660.0, 381.92, 382.12, 382.25, 381.53, -0.23, -0.07, False, True, False, True, True, True, False, 380.72, 380.72, 380.72, 380.72, 99478.12, -98606.48000000001, 198084.6
1668006720.0, 381.9, 382.12, 382.25, 381.5, -0.23, -0.07, False, True, False, True, True, True, False, 380.56, 380.56, 380.56, 380.56, 99519.56000000001, -98565.04, 198084.6
1668006780.0, 381.85, 382.12, 382.23, 381.42, -0.23, -0.07, False, True, False, True, True, True, False, 380.23, 380.23, 380.23, 380.23, 99605.03, -98479.57, 198084.6
1668006840.0, 381.89, 382.12, 382.24, 381.48, -0.23, -0.07, False, True, False, True, True, True, False, 380.48, 380.48, 380.48, 380.48, 99540.28, -98544.32, 198084.6
1668006900.0, 381.91, 382.12, 382.25, 381.51, -0.23, -0.07, False, True, False, True, True, True, False, 380.61, 380.61, 380.61, 380.61, 99506.61, -98577.99, 198084.6
1668006960.0, 381.95, 382.12, 382.26, 381.57, -0.23, -0.07, False, True, False, True, True, True, False, 380.87, 380.87, 380.87, 380.87, 99439.27, -98645.33, 198084.6
1668007020.0, 381.94, 382.12, 382.26, 381.56, -0.23, -0.07, False, True, False, True, True, True, False, 380.84, 380.84, 380.84, 380.84, 99447.04000000001, -98637.56, 198084.6
1668007080.0, 381.89, 382.12, 382.24, 381.48, -0.23, -0.07, False, True, False, True, True, True, False, 380.48, 380.48, 380.48, 380.48, 99540.28, -98544.32, 198084.6
1668007140.0, 381.88, 382.12, 382.24, 381.46, -0.23, -0.07, False, True, False, True, True, True, False, 380.41, 380.41, 380.41, 380.41, 99558.41, -98526.19, 198084.6
1668007200.0, 381.93, 382.12, 382.25, 381.54, -0.23, -0.07, False, True, False, True, True, True, False, 380.75, 380.75, 380.75, 380.75, 99470.35, -98614.25, 198084.6
1668007260.0, 381.93, 382.12, 382.25, 381.53, -0.23, -0.07, False, True, False, True, True, True, False, 380.73, 380.73, 380.73, 380.73, 99475.53, -98609.07, 198084.6
1668007320.0, 381.93, 382.12, 382.26, 381.54, -0.23, -0.07, False, True, False, True, True, True, False, 380.76, 380.76, 380.76, 380.76, 99467.76000000001, -98616.84, 198084.6
1668007380.0, 381.95, 382.12, 382.26, 381.57, -0.23, -0.07, False, True, False, True, True, True, False, 380.87, 380.87, 380.87, 380.87, 99439.27, -98645.33, 198084.6
1668007440.0, 381.92, 382.12, 382.25, 381.53, -0.23, -0.07, False, True, False, True, True, True, False, 380.69, 380.69, 380.69, 380.69, 99485.89, -98598.71, 198084.6
1668007500.0, 381.92, 382.12, 382.25, 381.52, -0.23, -0.07, False, True, False, True, True, True, False, 380.66, 380.66, 380.66, 380.66, 99493.66, -98590.94, 198084.6
1668007560.0, 381.87, 382.12, 382.24, 381.45, -0.23, -0.07, False, True, False, True, True, True, False, 380.37, 380.37, 380.37, 380.37, 99568.77, -98515.83, 198084.6
1668007620.0, 381.82, 382.12, 382.22, 381.36, -0.23, -0.07, False, True, False, True, True, True, False, 379.96, 379.96, 379.96, 379.96, 99674.96, -98409.64, 198084.6
1668007680.0, 381.77, 382.12, 382.21, 381.29, -0.23, -0.07, False, True, False, True, True, True, False, 379.64, 379.64, 379.64, 379.64, 99757.84000000001, -98326.76, 198084.6
1668007740.0, 381.74, 382.12, 382.2, 381.24, -0.23, -0.07, False, True, False, True, True, True, False, 379.42, 379.42, 379.42, 379.42, 99814.82, -98269.78, 198084.6
1668007800.0, 381.76, 382.12, 382.21, 381.28, -0.23, -0.07, False, True, False, True, True, True, False, 379.6, 379.6, 379.6, 379.6, 99768.2, -98316.40000000001, 198084.6
1668007860.0, 381.78, 382.12, 382.21, 381.31, -0.23, -0.07, False, True, False, True, True, True, False, 379.74, 379.74, 379.74, 379.74, 99731.94, -98352.66, 198084.6
1668007920.0, 381.8, 382.12, 382.22, 381.34, -0.23, -0.07, False, True, False, True, True, True, False, 379.85, 379.85, 379.85, 379.85, 99703.45, -98381.15000000001, 198084.6
1668007980.0, 381.78, 382.12, 382.21, 381.31, -0.23, -0.07, False, True, False, True, True, True, False, 379.7, 379.7, 379.7, 379.7, 99742.3, -98342.3, 198084.6
1668008040.0, 381.65, 382.12, 382.18, 381.11, -0.23, -0.07, False, True, False, True, True, True, False, 378.8, 378.8, 378.8, 378.8, 99975.40000000001, -98109.2, 198084.6
1668008100.0, 381.65, 382.12, 382.17, 381.1, -0.23, -0.07, False, True, False, True, True, True, False, 378.79, 378.79, 378.79, 378.79, 99977.99, -98106.61, 198084.6
1668008160.0, 381.66, 382.12, 382.18, 381.13, -0.23, -0.07, False, True, False, True, True, True, False, 378.9, 378.9, 378.9, 378.9, 99949.50000000001, -98135.09999999999, 198084.6
1668008220.0, 381.64, 382.12, 382.17, 381.09, -0.23, -0.07, False, True, False, True, True, True, False, 378.71, 378.71, 378.71, 378.71, 99998.71, -98085.89, 198084.6
1668008280.0, 381.64, 382.12, 382.17, 381.08, -0.23, -0.07, False, True, False, True, True, True, False, 378.7, 378.7, 378.7, 378.7, 100001.3, -98083.3, 198084.6
1668008340.0, 381.65, 382.12, 382.18, 381.11, -0.23, -0.07, False, True, False, True, True, True, False, 378.8, 378.8, 378.8, 378.8, 99975.40000000001, -98109.2, 198084.6
1668008400.0, 381.63, 382.12, 382.17, 381.07, -0.23, -0.07, False, True, False, True, True, True, False, 378.65, 378.65, 378.65, 378.65, 100014.25000000001, -98070.34999999999, 198084.6
1668008460.0, 381.63, 382.12, 382.17, 381.07, -0.23, -0.07, False, True, False, True, True, True, False, 378.66, 378.66, 378.66, 378.66, 100011.66, -98072.94, 198084.6
1668008520.0, 381.58, 382.12, 382.16, 381.0, -0.23, -0.07, False, True, False, True, True, True, False, 378.31, 378.31, 378.31, 378.31, 100102.31000000001, -97982.29, 198084.6
1668008580.0, 381.59, 382.12, 382.16, 381.01, -0.23, -0.07, False, True, False, True, True, True, False, 378.36, 378.36, 378.36, 378.36, 100089.36, -97995.24, 198084.6
1668008640.0, 381.57, 382.12, 382.15, 380.97, -0.23, -0.07, False, True, False, True, True, True, False, 378.21, 378.21, 378.21, 378.21, 100128.21, -97956.39, 198084.6
1668008700.0, 381.63, 382.12, 382.17, 381.07, -0.23, -0.07, False, True, False, True, True, True, False, 378.64, 378.64, 378.64, 378.64, 100016.84000000001, -98067.76, 198084.6
1668008760.0, 381.66, 382.12, 382.18, 381.11, -0.23, -0.07, False, True, False, True, True, True, False, 378.84, 378.84, 378.84, 378.84, 99965.04000000001, -98119.56, 198084.6
1668008820.0, 381.66, 382.12, 382.18, 381.13, -0.23, -0.07, False, True, False, True, True, True, False, 378.9, 378.9, 378.9, 378.9, 99949.50000000001, -98135.09999999999, 198084.6
1668008880.0, 381.67, 382.12, 382.18, 381.14, -0.23, -0.07, False, True, False, True, True, True, False, 378.95, 378.95, 378.95, 378.95, 99936.55, -98148.05, 198084.6
1668008940.0, 381.64, 382.12, 382.17, 381.09, -0.23, -0.07, False, True, False, True, True, True, False, 378.75, 378.75, 378.75, 378.75, 99988.35, -98096.25, 198084.6
1668009000.0, 381.66, 382.12, 382.18, 381.12, -0.23, -0.07, False, True, False, True, True, True, False, 378.88, 378.88, 378.88, 378.88, 99954.68000000001, -98129.92, 198084.6
1668009060.0, 381.62, 382.12, 382.17, 381.05, -0.23, -0.07, False, True, False, True, True, True, False, 378.57, 378.57, 378.57, 378.57, 100034.97, -98049.63, 198084.6
1668009120.0, 381.63, 382.12, 382.17, 381.07, -0.23, -0.07, False, True, False, True, True, True, False, 378.66, 378.66, 378.66, 378.66, 100011.66, -98072.94, 198084.6
